id,year,date,magazine,article_type,author,title,text,language,url
magazine:ma_006_0010_0010,1896,1896년 11월 30일,대조선독립협회회보,논설,安駉壽,獨立協會序,"獨立協會序
安駉壽
今我大朝鮮國人獨立協會 何爲而作也 獨立云者 大發憤之爲也 協會擧者 亦大發憤之出也 昔我 檀君開荒 箕聖設敎 三韓鼎歭高麗統一而我太祖 繼天立極 傅至我
大君主陛下 數千百年以來 國自我國 民自我民 其治若化 莫不自我而尙無屹然獨立之勢 何也 非國之小也 非民之弱也 非治化之不開明也 但安於畏保 習於柔謹 出無竝驅之畧 八踈自守之謀 東舟之泊 夜眠逢火 北騎之侵 山坐當雨 悲共窮恥 忿其極辱 婦人童子 宐乎瞋目奮臂 思欲拔劍斫地 奈之何爲縉紳者 惟老少南北之黨論也 爲章甫者 惟心性理氣之言戰也 爲擧業者 惟詩賦表策之技套也爲權衡者 惟門閥高下之錙銖也 胎之鐵也 無冶可鎔 骨之油也 無藥可拔 虛文太多積獘滋甚 藉禮義而爲泰 甘樸陋而自高 至於利用厚生 富國强兵之實事求是左而揮之 外而閣之 竟至仆跌於今日之大難蜀道 夫爲我同胞血氣者 安得無寒心而慟哭乎 方今天下大勢 羣雄各長 相猜相好 相克相愼 虎狼雖猛 妄噬慮傷 蜂蠆難毒 輕螫恐斃 重籌細斟 低回密勿 涎柔膩之好肉 歎隱伏之針刺 試窺其衷 奇乎異哉<1>噫 此非皇皇彼天 眷我大君主堯舜其仁 爲之廣開太平原野 使我竪立巍巍卓卓之黃金標柱乎 然則今日之獨立協會 非人之擧也 實天之助也 旣知其天之先之也 人孰敢不盡心於後▧我之形勢 旣已自由矣 旣已自由 亦己獨立矣 何必以獨立爲目而協會之設乎 今我會中知識之命名苦心 人或不知而如是有譏 愚 將解而明之 未知如何也 夫蘿之緣于樹者 分而離之 使之自由則 蜿然委地而已 安能如其樹之森然獨立乎故 今協會之獨立稱者 乃樹退蘿之譬也 非蘿謝樹之謂也 且夫無知小兒 爲其長者 抱之提之 日以代言父也母也則 此小兒者 慣於耳而流於口 亦曰父也母也 當其初也 不知父何母何而云云矣 稍其長也 乃知誰爲父誰爲母而向而呼之也 明知其父母之重大然後 敎其何孝何不孝之倫常道理 而篤與不篤 在其人之賢愚爾 若使初無父也母也之許多代言 彼安從而浹爲成習乎 亦安能知孝爲行之源乎 念今 億兆我衆 能知獨立之歸趣者 較無幾人矣 使此多多無知者 習而至於有知之法莫如創始協會 代言曰獨立也獨立也 日以無數獨立字 廣告繁諭 如長者之代小兒言曰 父也母也 日以無數父母字 開導小兒之迷昧也 代小兒之曰父曰母 初是戯<2>也而小兒之自言父母 實由於此 明矣 代衆人而曰獨曰立 初是迂也而衆人之自言獨立必由於此 無疑矣 至彼自言獨立之日 我之代言者 始見津筏之功效矣 至彼自知獨立功效之日 我今無數言獨立字者 實無一字之我有也 使我人人自知 人人自行人人獨立 人人協會 摠持實地權利 維新至治國體 燦然有光 如日中天 始見今我獨立協會之遙遙濫觴也 於是乎知其命名之深量廣度 信非尋常範圍之所及歟嗚呼國步艱難 莫如今日 譬諸時序 冬至陽生 窮寒尤酷 而今我所謂獨立協會者實是自然氣數中之一聲春雷也 將見萬戶千門之次第開矣 英雄之恨 志士之憤 必有雪消氷釋之望矣 凡我同胞 勉其勗哉 盖凡天下萬事 成者 聲氣之所同也 不成者聲氣之所不同也 故曰 同聲相應 同氣相感也 今夫將爲厦屋 匠者指顧 役丁趨走運大木而搬大石也 綁而牽之 挺而動之 一人呼邪 衆夫齊喊 聲之唱也 氣亦隨之不過乎移時手脚也 頑重之物 轉至數武 昇上百尺 棟也軒然 礎也晏然 苟非厲乎聲而勃乎氣者 其安能致此之易易也 頃者同志數人議欲建設獨立協會 僉言歸好衆贊有成 將有長養圓滿之實就 而要其規例則槪取天下文字刋以漢文或國文務至披閱之便宜 而農學 醫學 兵學 數學 化學 氣學 重學 天文學 地理學 器械學<3>格致學 政冶學 如是等諸學書籍 及見聞盡數取集 取次參證 先之淺近 繼之高遠俾有合於浸入漸開之旨矣 且於當世誰某人 經綸之說 智略之論之送於本會者無論漢文 國文 半漢國文 卽取其符於道理 得於高明 足有涉於世敎者 竝皆登諸搨本彙爲成書 課月分布 一以闡揚幽沈 一以開豁知見 一以補闕治化 一以外禦人侮泃及時之要務 不世之盛事也 是以 樂此之良善君子 莫不聞風動神 不惜重資惠而助之 願其斯速者 亦已多矣 如土培木如水灌花 旣潤且華 滿荷隆德 豈不感激哉 然 局隨事大物終力薄 卒難遂我本會之志願 吁嗟奈何 若有如右之婆心菩薩者 更多其人 何患不優然以成 暢然以達乎 此非一會之榮也 乃一國之幸也非一時之效也 乃百世之功也 懿孰與隣 盛孰與京 此誠所謂一人呼邪 衆夫齊喊同聲同氣 致大厦之棟梁者也 苟能如是則 我聲可遠 我氣可高 足有感動四方人者而月而年也 庶乎閭巷市井之民 皆知獨立之義諦矣 窮鄕遐陬之氓 亦有協會之言設矣 由是而水濕火燥則 何難於人人獨立 人人協會乎竊謂獨則能立 不獨則不能立恊則能會不恊則不能會然獨而不協則失於我慢 不如不立也 恊而不獨則 失於無宰 不如不會也 故 曰獨立曰協會 二義各成 能獨能恊能立能會 八德相濟<4>由是觀之 今此四字命名 非徒華國文章之面目 實是化民禮樂之階庭 安得不手舞足蹈 繼之歌詠乎 愚以不才 袞職無補 內疚素餐 俯仰有愧 何敢與論於天下之事當世之務哉 幸賴高朋 不棄樗散 引八大會 叨參末席 而洪鍾在前 大枹到手 有急伎倆 無暇謙遜 盡力一擊 鏜其有聲 自笑獨立協會中之一大發憤狂士 而惟願上床諸君子 咸作鏦鏦然錚錚然 聞四海之琴瑟 響萬代之笙簫也<5>
<1-5>",Hanmun,https://db.history.go.kr/modern/level.do?levelId=ma_006_0010_0010
magazine:ma_006_0010_0020,1896,1896년 11월 30일,대조선독립협회회보,잡저,本會員,頌獨立協會,"頌獨立協會
本會員
吁吁噫噫我天下破荒開國四千年今也始欲新造一別般屋宇此卽獨立協會之創議也衆鶴齊鳴聲徹靈霄我 王太子殿下 莞然有喜 特命龍師金以雨之鋪滿于地祥光有瀾此非 天賜我獨立協會屋宇之基址耶於是乎如月銀如日之銅遠近旋斡左右鏘鏗此乃樂善君子之應天順人助我獨立協會屋宇之建築也先有 東宮之寵渥恩莫重焉繼有群賢之惠施義莫大焉凡今在我會中參務人士者敢不克愼克勤圖報其萬之一哉不知如何是獨立協會之屋宇樣子盡忠竭力之棟樑也自强禦侮之礎礩也大庇萬民之檐桷也廣納四海之階庭也禮樂刑政之房堗也文章武略之軒窓也依倚聖賢之墻壁也羅列英俊之欄杆也根德本行之厨竈也貯才畜藝之倉庫也惟願此屋一造之後<5>年年歲歲進百工而益新風風雨雨閱萬世而不壞<6>
<5-6>",Hanmun,https://db.history.go.kr/modern/level.do?levelId=ma_006_0010_0020
magazine:ma_006_0010_0030,1896,1896년 11월 30일,대조선독립협회회보,잡저,,獨立協會規則,"獨立協會規則
第一條 本會 獨立協會로 稱 事
第二條 獨立協會에셔 獨立門과 獨立公園 建設 事務 管掌 事
第三條 獨立協會의 職員은 左開로 定 事
一 會長一人
一 委員長一人
一 委員二十人內外 內에 若干人은 書記掌簿看役等 差備를 掌 事
一 幹事二十人內外 內에 若干人은 書記掌簿看役等 差備를 掌 事
一 會計長一人
一 會員無定數
第四條 會長은 會議時에 參席야 議件에 決裁 事
第五條 會長이 有實故 時에 委員長이 臨時 代辦 事
第六條 會議時에 議員中 失儀와 或 違章 者는 輕重을 隨야 或罰金 或黜會되<6>罰金은 一元 以上五元 以下로 定 事
第七條 會議 日時 每 土曜日 午后二時로 고 但 特別會議 時에 書記로 야금 各員에게 通知 事
第八條 會長以下 諸員이 原定會日 或特別會日에 實病實故 外에 반다시 參席 事
第九條 委員長은 委員의 首席이라 會中 大小事務를 반다시 各委員의 議를 收야
會長에게 決裁를 請 事
第十條 委員長이 有故 時에는 之次 委員이 代辦 事
第十一條 委員은 工役의 計劃과 制度와 式樣과 圖形과 費用을 議定 事
第十二條 委員은 何項事件이던지 各기 意見을 具야 會席에 提出야 可否問 多數로 議決 事
第十三條 各項 費用은 各委員이 協議야 委員長을 經야 會長에게 決裁 後에 會計長이 支出 事
第十四條 原定會議 時에 支出及 收納 文簿를 詳細이 修正야 議席에 供 事
第十五條 補助金은 收納을 隨야 銀行에 任置되 獨立協會條로 謄記出納 事<7>
第十六條 會計長은 印章을 另造야 各項 費用을 出納 時에 捺印署名 事
第十七條 幹事 大小事務를 委員의 指揮 承야 從事 事
第十八條 幹事 各項 士木鐵石 等 物을 購入 時에 願賣各商工의 打算標를 受集야 最廉者를 擇用 事
第十九條 幹事員 中에 書記와 掌簿와 看役 等 各 差備 會席에 議定야 塡差 或 改定 事
第二十條 會員은 補助金 送付 人員으로 定 事
第二十一條 會員은 獨立協會大會에 會參 事<8>
<6-8>",Modern Korean,https://db.history.go.kr/modern/level.do?levelId=ma_006_0010_0030
magazine:ma_006_0010_0040,1896,1896년 11월 30일,대조선독립협회회보,잡저,,獨立協會輪告,"獨立協會輪告
敬啓者라 我國이 僻히 一偶에 在야 壤地가 褊히 小으로 蠼屈龍蟄의 歎이 不無야 夂히 人下에 居지라. 被西坰을 膽진 門을 名야 曰 迎恩이라 고 館을 名야 曰 慕華라 음 何故也오. 嗚呼痛哉라. 此는 有志 士의 慷慨嘆息 바이러니 天運니 循環샤 昔屈을 今伸야 我大朝鮮國이 獨立國이 되야 世界萬邦으로 竝肩니 此 我大君主陛下의<8>威德이 曠絶샤 百王에 卓冠심이오 我大朝鮮國의 互萬古未曾有 光榮이오 我同胞兄弟二千萬人口의 今日適丁 幸福이니 猗歟盛矣라. 然이나 尙今토록 紀念 實蹟이 無은 誠一欠典이라 茲에 公共 議로 獨立協會 發起야 前 迎恩門遺址에 獨立門을 新建고 前 慕華館을 脩改야 獨立館이라 야 舊日의 恥辱을 洗고 後人의 標準을 作코저 이오 其 附近地 曠棄치 못으로 仍야 獨立公園을 順便創設하야써 其 門과 館을 保管코져 오니 盛擧라 아니치 못지라. 顧컨 其 工役이 浩大야 巨款을 費리니 衆力으로 幇成치 아니면 成就기를 期치 못 거시오. 我國 臣民된 者가 樂聞樂赴치 아니리 無지라. 茲庸函告오니 照亮오셔 補助金을 多小間에 隨意 送付시고 本會 會員에 參八실 意가 有시거든 示明심을 望니다.
建陽 元年 七月 日 獨立協會
會長 安駉壽
事務委員長 李完用<9>
等白
再 補助金은 京城
大貞洞
朝鮮銀行으로 送交시되 日曜日 外에 每日 午前 十時로 午後 三時지 領受옵고 獨立新聞에 廣告갓 나니다.
獨立協會輪告
本會의셔 每月 二度式 雜誌를 編纂호 本國歷代의 沿革所由와 宇內萬國의 治亂興廢와 古今 政冶의 民國一致던 實蹟을 證明고 隨事論說며 本會會員과 各部 府郡과 在野有志諸公의게 呈覽야 本會의 愛國愛民之旨와 有質有文之義를 表明고 且其原誌의 相當 價値를 收야 編纂 印刷 所費를 扣除고 本會의 公用을 充補코져 야 茲의 通報오니 照亮시믈 望홈.
建陽元年 十月 十九日
會長 安駉壽 委員長 李完用 委員 金嘉鎭
金宗漢
閔商鎬
李采淵
權在衡
玄興澤
李商在
李根浩
李在正
兪箕煥
朴箕陽
金昇圭幹事員宋憲斌
李建鎬
南宮檍
沈宜碩
鄭顯哲
彭翰周<10>吳世昌
李根永
玄濟復
文台源
李啓弼
具然韶
朴承祖
朴鎔奎
洪禹觀
安寧洙
徐彰輔
李鍾夏<11>
<8-11>",Modern Korean,https://db.history.go.kr/modern/level.do?levelId=ma_006_0010_0040
magazine:ma_006_0010_0050,1896,1896년 11월 30일,대조선독립협회회보,논설,지석영,국문론,"국문론
지석영
나라에 국문이 잇서셔 용 거시 사의 입이 잇서셔 말 것과 흐니 말을 되 어음이 분명치 못 면 남이 닐으기를 반 벙어리라 더러 졔가 각야도 반 벙어리오 국문이 잇스되  기 젼일 지 못면 그 나라 인민도 그 나라 국문을 귀즁 줄을 모르리니 엇지 나라에 관계가 젹다 리오. 우리 나라 사은 말을 되 분명이 긔록슈 업고 국문이 잇스되 젼일 게  지 못 야 귀즁 줄을 모르니 가히 탄식 리로다. 귀즁게 넉이지 아니은 젼일 게 치 못 이오 젼일 게 치 못 은 어음을 분명히 긔록 슈 업 연고ᅵ러라. 어엄을 분명이 긔록슈 업다 은 엇지 이요 자셰히 말 리니 유지 군 자셰히 들으쇼셔. 우리 나라 국문을 읽어 보면 모다 평셩이오 놉게 쓰거슨 업스니 놉게 쓰거시 업기로<11>어음을 긔록기 분명치 못야 東 동녁 동는 본 나즌  즉 동려니와 動 움즉일 동는 놉혼 연마 동 외에 다시 표거시 업고 棟 들 동는 움즉일 동 보다도 더 놉것마 동 외에  다시 도리가 업스며 棄 버릴 기 列 버릴 열이 두글로 말진 첫에 표가 업스니 국문으로만 보면 列 버릴 열 도 棄 버릴 기 과 흐며 擧 들 거 野 들 야 두도 국문으로만 보면 과연 분간 기 어려운지라. 이러 으로 여간 한문 사 다려 국문을 계집사의 글이라 야 치지도위 기로 국민이 졈졈 어두어 국가에셔 국문 내신 본의를 거의 닛게 되야스니 가셕 도다. 우리 나라 어린  처음에 쳔문 르침은 젼국에 통쇽이라. 가량 몽학션이 한문은 모르고 국문만 아는 사이 잇셔셔 를 르치랴 면 列 버릴 열 棄 버릴 기 이 두 슬 엇지 분간 야 르치리오. 내가 샹 여긔 답답 음이 잇서셔 국문에 유의다 는 사을 면 미샹불 노노히 강론더니 평양 군슈 셔샹집씨를 만나셔 들으니 그의  말이 내가 년젼에 례문관 한림 으로 무쥬
젹셩산셩샤고
포쇄관을 갓다가<12>셰죵죠 옵셔 어졍 시와 두옵신 국문을 봉심 온즉 평셩에는 아모표도 업고 샹셩에는 엽헤 졈 나를 치고 거셩에는 엽헤 졈 둘를 쳐셔 표 얏더라 기로 그 말로 상셩 거셩에 표 고 보니 어시호 東 동녁 동 動 움즉일 동 棟 들 동 棄 버릴 기 列 버릴 열 擧 들 거 野 들 야 음과 시 거울 흐니 셩인의 작 신 본의 이 치 비진 시건 만 후셰 사이 강명 들 안코 우리국문이 미진 거시 만타 야 귀즁  줄을 모르니 엇지 답답지 안흐리오. 내 시험 야 어린 를 몬져 국문을 르쳐셔 샹셩 거셩 표만 분간 야 닐으되 졈 나 은 는 음을 죠곰만치 누루고 졈 둘은 는 음을죠곰 더 누르라 약쇽 고 에 표를 야 주엇더니 르칠것 업시 슬 다 아니 이 법은 진 국문에 뎨일 요긴 거시로다. 이법이 널니  면 비단 어음을 긔록 기 분명 야 인민이 새로히 귀즁 게 넉일 아니라 대셩인 옵셔 글 드신 본의를 다시 히어셔 독립 나라에 확실 긔초가 되리로라.<13>
<11-13>",Modern Korean,https://db.history.go.kr/modern/level.do?levelId=ma_006_0010_0050
magazine:ma_006_0010_0060,1896,1896년 11월 30일,대조선독립협회회보,잡저,피 졔손,공긔,"공긔
피 졔손
<13> 학문이라  거시 별거시 아니라. 셰게 잇 물건과 각 쳔연 리치을 자셔히 공부여 그 물건이 엇던 거신지 무어셰 쓰 거신지 사의게 관게가 엇지 잇지 그런 거슬 궁구여 쓸 거슨 쓰고 못 쓸 거슨 나여 바리고  에 문명 진보 나라에셔들은 인민 교휵을 졔일 사무로 아지라. 미화 인민은 쳔연 리치와 셰게 물죵을 공부 일이 업 고로 소견이 어둡고 소견이 어두은 즉 의심이 기고 의심이 긴 즉  만 일도 못고 안  일도 지라. 그러기에 그 셩이 어리셕고 나라히 약고 가난여 외국에 대졉을 못 밧고 국에 불편 일이 만지라. 가 니에 긔 랴 거슨 우리가 날마다 보고 듯고 쓰 물건들을 죠션 인민이 엇더  거신지 모로 고로 그런 물건을 차차 셜명랴 노라.
공긔라  거시 셰게에 뎨일 흔고 우리가 어을 가든지 공긔 업 데 업지라. 공긔 사과 금슈와 초목이 다 쓰 물건이요 공긔가 업스면 아모 것도 살 슈가 업지라 음식이 사의계 소즁나 음식은 일 두 셔너번만 먹어도 사이 살고 의복이 잇셔야 사이 견듸나 몃 분 동안<14>의복 업다고 사이 쥭을 일이 업스되 공긔 다만 잠간만 업서도 우리가 모도 죽을 터인 즉 공긔가 엇지 음식이나 의북에셔 더 즁치가 아니 리요. 공긔을 우리가 잠자나 나 마시나 우리가 음식 먹덧기 일부로 마시 거시 아니라 부와가 져졀오 넓폐다 죠랏다 여 쟈명죵에 달인 츄 모양으로 왓다 갓다  부와가 넓버질  숨을 드려 쉬여 공긔가 드려가고 죠펴질  숨을 여 쉬여 더려은 공긔을 여 보 거시라. 잘 나 여 슬 나 셩나 병이 잇스나 거려 다니나 안져 슨나 숨은 장 쉬으니 숨 쉬게 말연  거슨 공긔을 마시게 이라. 잠간 이라도 공긔가 부아로 드러 가지 아니 면 목슴이 업셔지 법이라. 그러 즉 우리가 공긔란 거시 엇더 거신지 자연이 알고 십은 이 엇지 업스리요. 공긔가 유리 치 면고 빗도 업고 볼 슈도 업고 가부업고 냄도 업 물인 우리 가슴 속에 드러가기 우리 부아가 밧라 드려 거긔셔 우리 피을 게도 고 불게도 며 우리 피가 고 불근 에 우리가 목슴을 보존 지라. 물속에 잇 션은 이 공긔을 아니 마시고 사 에 물고긔 피 륙지에셔<15>사 짐승에 피보다 덜 불근 법이라. 공긔가 우리 부아 속에셔 피을 악시진이 약을 쥬고 피 속에 잇 카본익싯스 란 독물을 바 가지고 가슴에 잇 힘줄이 졸아지면 우리가 숨을 여 쉬여 그 독 긔운을 콘와 입으로 여 보 거시라. 그러 기에 방에 문을  다치고 여려시 그 방에 잇스면 얼마 아니되야 그 방안에 잇 공긔가 독여 그 방에 잇 사들이 졍신도 업셔지고 혹 머리가 아푸기도 하고 이런 독 공긔을 오 마시면 그 사 들이 병이 나서 죽기 갓지 터이라. 그려기에 우리 잇 쳐소에 치운 라도 문을 죠금 여러노아야 숨 쉬여 혼 독 공긔 나가고 밧긔 잇 졍 공긔가 우리 피을 게  이라. 만일 죠분 방에셔 공긔가 못 드러 오게 고 그숨 쉬여 흔 공긔을 여허번 겁쳐 마시면 그 사은 즁병이 들든지 쥭든지  법이라. 공긔가 무긔가 업다  거슨 학문이 업 말이라. 공긔가 가부엽다고  거슨 가커니와 무게가 아죠 업다고  거슨 도모지 공긔가 무어 신지 모로 사에 의론이라. 만일 공긔 거번네 편으로 왈칵 몰니면 그 무게가 여러 쳔근이 된 가<16>잇기로 대풍이 불면 큰 나무도 리 여 너머 이고 큰 집도 무너 리 일이 죵죵 잇스며 바다에셔 큰 을 업지르 일이 각금 잇스니 이런 거슬 보면 공긔에 무긔가 힘이 장 거슬 가히 알 듯 더라. 공긔가 무게 잇 거슬 학교에셔 학도들으게 뵈이랴면 유리병 나을 어더  맛 병 마로 막고 병마 가온 조곰만 구먹을 코 그 구먹으로 조곰만 무자위 긔게 혼 긔게를 너어 그 병 속에 잇 공긔를 다 바 고 져울에 달아 보면 그 병과 병막 무게을 알지라. 병 마을 잠간 열어 공긔가 병 쇽에 다시 드러 가게 고 다시 병 마을 막고  져울에다 다라 보면 그 그 병이 더 묵어울 터이니 그 무게 병 무게와 병마에 무게와 병속에 든 공긔에 무게라. 공긔 업시 달 보다  팔방 일쳑 이에 오 륙십 오푼 즁이 더  터이니 그 무게 공긔게 무게라. 그런 고로 이쳔 칠십쳑 팔방 이에 잇 공긔의 무게가 돈이 될 터이라. 돈은 영국 근슈로 이쳔 근 이요 죠션 근슈로 일쳔 칠 여근 이라. 공긔가 에셔 시작여 영국 니슈로 오십니 우희지 잇고 조션 니슈로 일오십니 가량 우희<17>지 잇스니 사방 치 우희 눌이 공긔 묵게가 영국 근슈로 십오 근이라. 공긔나 물이나 눌으 힘이 좌우나 샹하가  맛챵 가지라. 그런 고로 묵어운 쇠덩이를 대양 속에 집어 던지면 그 쇠덩이가 물 밋 나려 가지 아니 고 얼마큼 나려 가다가 물에 니 그거슨 다롬이 아니라 물이 나려 눌으는 힘이나 우희로 치바치 힘이나 맛찬가진 고로 그 덩이 믁에로 가란다가 그 밋셔 밧치 물에 힘이 그 묵에 보다 더한 에 다시 나려 가지 못고 즁간에 셔 잇 거시라. 공긔도 물과  눌으 힘이 샹하 좌우가  흔 고로 샹하 좌우 돌몽이를 공즁에 더지면 곳 에 러지거니와 가부야온 죠의 죠각이나  깃 흔 거슬 공즁에 더지면 공즁에  가기도 고 에 러진도 돌 보다 더 러지니 그 이치는 다름이 아니라 돌몽이가 공즁으로 올나 갈 에 그 더진 사의 팔 힘으로 인연 야 얼마큼 공긔를 코 올나 가다가 그 팔 힘이 다지내면 우희셔 나려 눌으 힘이 잇 에 돌몽이에 묵에를 좃차 나려 오되 돌몽이 묵에가 밋셔 밧친 공긔의 힘 보다 묵어운 고로 에 러지거니와 죠의 죠각이나  깃슨 공즁에<18>올나 가기 밋셔 더진 힘을 인연야 얼마큼 공긔 쇽으로 올나 갓거니와 즉시 돌몽이와 치 러지지 못 거슨 그 묵에가 밋셔 치밧치는 공긔의 힘만 못 고로 더 나려 오고 혹 밧치 힘이 졍 강면 공즁으로 다니 거시라. 학교에셔 공긔가 샹하 좌우로 눌으는 힘이 흔 거슬 보이랴면 류리 잔에다 물을 붓고 그 류리 잔을 열분 죠의 죠각으로 우희를 덥고 그 류리 잔을 가만히 뒤집으면 류리 잔 속에 잇 물이 쏘다지지를 아니고 그 죠의 죠각이 물을 막으니 그 죠의가 물 나오 거슬 막을 힘이 잇셔 막은 거시 아니라 방 안에 잇 공긔가 우희로 눌으 힘이 잇 연고라. 그러 즉 사의 몸에 잇는 젼면이 평균 야 이쳔 방촌가량이니 촌에 눌니는 공긔 힘이 십오근식이니 이쳔촌 우희 눌니는 공긔의 힘이 삼만근이라. 그러되 우리가 모로 거슨 우리가 공긔가 업스면 살 슈가 업 거시요  그 공긔가 밧로만 눌리 거시 아니라 우리 몸 안에 잇 공긔의 묵에가  삼만근 가량이나 되 고로 밧셔 눌으 힘을 안셔 샹반케  거시라(미완)<19>
<13-19>",Modern Korean,https://db.history.go.kr/modern/level.do?levelId=ma_006_0010_0060
magazine:ma_006_0010_0070,1896,1896년 11월 30일,대조선독립협회회보,잡저,,獨立協會補助金收入人名,"獨立協會補助金收入人名
<19> 王太子殿下 一千元 鄭洛鎔 三十元 申箕善 二十元 李載純 一百元 李鍾健 三十元 申奭熈 二十元 李允用 一百元 閔烱植 三十元 金在豊 二十元 李完用 一百元 閔泳煥 三十元 閔泳綺 二十元 尹容善 五十元 閔商鎬 二十元 閔丙奭 二十元 朴定陽 五十元 兪箕煥 二十元 美國夫人 큰들러 十六元 沈相薰 五十元 高永喜 二十元 玄 檃 十元 韓圭卨 五十元 李采淵 二十元 金斗昇 十元 趙秉稷 五十元 李在正 二十元 趙鎭泰 十元 安駉壽 四十元 韓致調 二十元 白完赫 十元 李根培 四十元 李應翼 二十元 金基永 十元 徐載弼三十元 尹雄烈 二十元 咸遇復 十元 金宗漢 三十元 李學均 二十元 禹恒善 十元 權在衡 三十元 尹定求 二十元 尹奎燮 十元<20>金嘉鎭 十元 閔泳喆 十元 丁大緯 十元 李商在 十元 丁薰敎 十元 美國敎師 트엇 十元 金珏鉉 十元 金鴻陸 十元 達成會堂 禮拜人 八元 南宮檍 十元 朴箕陽 十元 崔學圭 八元 趙性協 十元 金龍元 十元 金近植 七元 李建鎬 十元 金重煥 十元 任啇準 六元 宋憲斌 十元 金永壽 十元 洪淳七 六元 金聲圭 十元 鄭基會 十元 李鴻謨 五元 尹喆圭 十元 李根永 十元 李度翼 五元 趙臣熙 十元 李海萬 十元 洪禹觀 五元 閔種默 十元 柳正秀 十元 方漢德 五元 朴鎔奎 十元 金甲秀 十元 丁大有 五元 趙鍾緖 十元 尹
十元 李準榮 五元 美國人名不知 李宐貞 十元 彭翰周 五元<21>金昇圭 五元 洪在駿 五元 美國留 朝鮮人 朴如善 五元五十戔 韓昌洙 五元 朴慶陽 五元 徐廷稷五元 李庚植 五元 金止善 五元 李康夏 五元 李朝修 五元 卞鍾獻 五元 白樂均 五元 朴世煥 五元 趙秉健 五元 以下次號<22>
<19-22>",Modern Korean,https://db.history.go.kr/modern/level.do?levelId=ma_006_0010_0070
magazine:ma_006_0020_0010,1896,1896년 12월 15일,대조선독립협회회보,잡저,本會 輯編局 蒐集,法律摘要叢話,"法律摘要叢話
本會 輯編局 蒐集
爾雅에 曰 法은 常也라 고 說文에 曰 律은 均布也라 고 尙書大傳註奉天之大法에 法 亦 律也 故로 謂之爲律이라 고 又 說文註에 云 律者 所以 範天下之不一而歸於一故로 曰 均布也라 니 法律 二字之義 不過乎 一定의 秩序 表章에 別稱名이라.<1>
<1-1>",Modern Korean,https://db.history.go.kr/modern/level.do?levelId=ma_006_0020_0010
magazine:ma_006_0020_0020,1896,1896년 12월 15일,대조선독립협회회보,잡저,,法律定義,"法律定義
法律의 字義가 如右나 法學 上에 解說 法律 義 如此히 廣汎 義 要치 아니 故로 法學 上에 法律 定義가 二種이 有니 形式上 定義 一國의 國法을 依야 法律의 外形을 具 物件에 求이요 實質 上 定義 其 外形은 如何을 拘치 안코 內部 實容의 求이라 니 內部 實容의 求다 은 人의 性理 本 由야 法律 觀察다는 主意니 適切이 言진 法律이란 거 人生 共同生活 規則에 一種이니 國家ᅵ 此 勉行이라.<1>
<1-1>",Modern Korean,https://db.history.go.kr/modern/level.do?levelId=ma_006_0020_0020
