paper_name,text,favoriteCount,created,id,retweetCount,pol_id
chosun,구리~포천 고속도로 개통 한 달… 인근 지역 집값 들썩 https://t.co/2VuwRqtJZf https://t.co/8KqFMBz38N,0,2017-07-27 10:49:10,890524458322153473,0,right
chosun,"'석방' 조윤선 ""오해를 풀어줘서 감사"" https://t.co/jiEssYXFgw https://t.co/QAngOOV4EZ",3,2017-07-27 09:10:08,890499536363241473,1,right
chosun,"24명과 결혼해 145명 아이 둔 60세 남성, 캐나다법원 ""유죄"" 평결 https://t.co/sklP3VTGMT https://t.co/PFKoodZfKS",1,2017-07-27 08:37:07,890491227514191873,5,right
chosun,"개천에서 난 CEO, 성공의 원인도, 갑질 이유도 바로 이것 https://t.co/vJmDRxHfTl https://t.co/0IRnJTmWZC",2,2017-07-27 06:57:08,890466063623766018,3,right
chosun,"[속보] 문 대통령 ""청와대가 중대 재난·재해 컨트롤 타워""…TF구성 지시 https://t.co/ee49kTVEMP https://t.co/2vICsGbhJH",1,2017-07-27 05:49:04,890448936871186432,1,right
chosun,"[속보]당정, 세법개정안에 고용증대 세제 신설 https://t.co/PXkZpuuxJK https://t.co/peqU93LHvS",1,2017-07-27 02:39:10,890401146744881152,0,right
chosun,"홍준표 ""'담뱃세 인상' 반대했던 민주당, 이제와서 인하 왜 반대?…참 아이러니"" https://t.co/497WbS5i5h https://t.co/aQwOXotnpB",4,2017-07-27 01:11:05,890378977801404416,12,right
chosun,"검찰, 한국인 승무원 성폭행 의혹 中 대기업 회장 무혐의 https://t.co/rXq4NFwiln https://t.co/drFTDrWeHs",0,2017-07-26 23:22:08,890351560051441665,1,right
chosun,美 “北 ICBM 발사 추진 자체를 걱정…특정 날짜와는 관련 없다” https://t.co/BbSR9uz87E https://t.co/JrQl0S4SQF,0,2017-07-26 22:15:07,890334696428544000,3,right
chosun,'평당 4750만원!' 아파트 분양가 최고기록 깨졌다 https://t.co/nr82mKuLuK https://t.co/NX5R9hecVD,2,2017-07-26 12:58:39,890194654062301186,3,right
chosun,“성장보다 생존” 살길 찾는 온라인쇼핑몰 https://t.co/EWf8XWsmdD https://t.co/AtRKjSPHpd,0,2017-07-26 10:46:36,890161422163992576,5,right
chosun,과잉진료 내부고발한 '양심 치과의사'의 페이스북 계정 돌연 폐쇄된 이유는 https://t.co/CQWIapthaD https://t.co/PYcxyEHZKw,1,2017-07-26 09:06:11,890136154229657601,3,right
chosun,"이용주 ""文대통령과 준용씨에게 사과… 제보 조작은 전혀 몰랐다"" https://t.co/blF6zaQeXm https://t.co/4H7EPcr6n2",0,2017-07-26 08:33:09,890127841639243779,0,right
chosun,모래 800t 끌어와 서울 잠수교에 '해변' 만든다 https://t.co/D0CfgU571A https://t.co/jatPvj40Z4,21,2017-07-26 06:54:10,890102929339887616,396,right
chosun,"호주 대학캠퍼스 ""中유학생 출입말라"" 경고문 논란 https://t.co/pLj1zidbWN https://t.co/AyoT3bwDRP",2,2017-07-26 05:45:58,890085768139595781,7,right
chosun,"추미애, 국회 찾은 새 법무장관에 해준 조언은? ""국회를 크게 기대하지 말라"" https://t.co/3UFaxUjhYU https://t.co/1K8lwiBrLF",1,2017-07-26 02:36:07,890037991439187968,0,right
chosun,"靑 '美 내년 3월까지 사드 배치 요구' 보도에 ""그런 적 없다"" https://t.co/V8XAFaf8U0 https://t.co/TjQnmwO49N",0,2017-07-26 01:08:09,890015851595694081,0,right
chosun,"머스크 vs 저커버그, AI 두고 날선 공방전 https://t.co/YWgjikvzNi https://t.co/D9lVHmawTQ",8,2017-07-25 23:18:09,889988170997051392,2,right
chosun,"프리미엄 환상이 빚은 '신기루'…오피스텔 광풍, 결국엔 ‘마이너스 프리미엄’ https://t.co/ORzHmE3iF3 https://t.co/lnJ1zhlOMj",8,2017-07-25 22:11:02,889971281218555904,10,right
chosun,아파트 층간소음에 윗집 주민 찔러 숨지게 한 60대 남성 체포 https://t.co/5SHuasALRt https://t.co/3c2O7tQQdO,1,2017-07-25 12:48:11,889829635315310594,2,right
chosun,내달부터 부동산 거래 때 종이 계약서·인감 대신 휴대폰만 있으면 'OK' https://t.co/cybQhZk2B0 https://t.co/dutW1l4FYe,4,2017-07-25 10:42:04,889797893321670657,7,right
chosun,시속 7200km(음속 6배)로 날아가 명중하는 '레일건' 자동 장전-발사 첫 공개 https://t.co/yBfxieRWmY https://t.co/TwU1EwOEaC,9,2017-07-25 09:02:09,889772750021083137,18,right
chosun,"文대통령, 美 '비정형 광우병' 발생에 ""우리에게 위험하지 않더라도 국민께 정부 조치 상세 보고하라"" https://t.co/LbJ7Je0oMu https://t.co/SyABIkCLjS",1,2017-07-25 08:30:08,889764694751195138,3,right
chosun,브라질 방송인 '눈 찢고' 한국인 인종차별 발언에 양국 네티즌 설전 https://t.co/G1oUsN3yho https://t.co/SnIKbqD4pD,1,2017-07-25 06:51:34,889739887187968000,0,right
chosun,'노조 불법도청' 사건에 고개숙인 LG화학 https://t.co/VrZJKD1qvK,0,2017-07-25 05:43:04,889722648531304448,1,right
chosun,"이언주 ""공무원? 세금먹는 사람""… 전공노 ""공공부문 노동자 모욕"" https://t.co/h9ezOxgxnv https://t.co/Sd1WEFHPyf",5,2017-07-25 02:33:10,889674859894063104,6,right
chosun,"김동철 ""홍준표 자질도 부족하고 그릇도 작아...국민이 뻔히 안다"" https://t.co/OLFrSH9nUp https://t.co/8tplDiKB4l",2,2017-07-25 01:04:09,889652458653327361,1,right
chosun,침수폰 어쩌나…물먹은 폰 응급처치법 https://t.co/yU820vYKFe https://t.co/GnsGRwcqvk,1,2017-07-24 23:16:08,889625275209728000,0,right
chosun,사드 보복으로 '韓 관광' 3개월 넘게 막혔더니…면세점 보따리상 급증 https://t.co/faMsynTN1f https://t.co/r9HeKwznlq,7,2017-07-24 22:09:10,889608423469326337,9,right
chosun,"노소영“이혼 불가 입장 변화없다”…최태원 SK회장, 이혼 소송으로 가나 https://t.co/f7kUzOC4eX https://t.co/3rbAzWWjo3",1,2017-07-24 12:45:11,889466489786351616,1,right
chosun,"'유책배우자'최태원 SK회장, 이혼 가능할까 https://t.co/jJ5jaUgq2Y https://t.co/gBovFaTIF7",1,2017-07-24 10:07:06,889426707928686594,2,right
chosun,"[속보] 檢, '국정원 댓글 사건' 원세훈 전 국정원장에 징역 4년 구형 https://t.co/LLkm3o7gJK https://t.co/KyBCPEHvRC",0,2017-07-24 09:00:06,889409844712587265,11,right
chosun,백악관 공보라인 개편에도 살아남은 '언터처블' 28세 女보좌관 https://t.co/WXx0m3UlQD https://t.co/EPuh9ZvIHx,2,2017-07-24 08:27:38,889401675156299776,2,right
chosun,원전 '공론화위원회' 출범…위원장에 진보성향 김지형 전 대법관 https://t.co/yFEQI8rZjr https://t.co/PCLoXOPt4a,0,2017-07-24 06:47:09,889376387223609344,8,right
chosun,"'수영황제 VS 조스’세기의 수영대결…펠프스, 물갈퀴 달린 특수수영복 입고도 1승 2패 '패배' https://t.co/jilMUPRzSk https://t.co/liNhgjmSMr",1,2017-07-24 05:39:10,889359277940367361,0,right
chosun,"""경찰, '스타강사 설민석·최진기 댓글알바 의혹' 업체 대표 등 경영진으로 수사 확대"" https://t.co/75FgmrKw9f https://t.co/51gCMMAO7Y",2,2017-07-24 02:30:51,889311887174717440,17,right
chosun,[난리 법(法)석] 빌린 원금과 이자금은 얼마를 갚아야 하나 https://t.co/gUJpU4dIgF,1,2017-07-24 01:00:04,889289043732701184,0,right
chosun,화성개발·우주여행·자기부상열차...'아이언맨'의 끝없는 도전 https://t.co/f28BmKSuVv https://t.co/j659DkCOgV,0,2017-07-23 23:12:06,889261872381173761,2,right
chosun,"박태환, 男 자유형 400m 아쉬운 4위… 쑨양 금메달 https://t.co/F7v73dBrOz https://t.co/YQm3435mC5",0,2017-07-23 22:05:08,889245019961307136,1,right
chosun,"경찰, '거주 불분명' 탈북자 900명 현황 파악 착수…'임지현 재입북' 사건이 계기 https://t.co/HWrIJPEq1u https://t.co/OM9kELcvFB",6,2017-07-23 12:42:08,889103335772508160,27,right
chosun,영화 'G.I.제인' 현실로?…美네이비씰에 도전장 낸 여성 2명 https://t.co/kbWIz6IeQj https://t.co/oYQUmbjlxc,2,2017-07-23 10:04:06,889063565629325313,4,right
chosun,"靑, 文 대통령-재벌총수 간담회에 오뚜기 콕 찝어 초대 https://t.co/Ri2FJMTLeh https://t.co/H8O9S6qPLQ",15,2017-07-23 08:56:34,889046568082354176,21,right
chosun,"與 '부자증세' 여론전 돌입…""포용적 복지국가 위한 필수 과정"" https://t.co/I7fBDmWnEQ https://t.co/IG0Z4xNmJq",0,2017-07-23 08:24:07,889038401969598464,0,right
chosun,인천 90대 노인은 왜 방 안에서 익사했나 https://t.co/cWKfONXbKo https://t.co/5iXnCU9Gch,2,2017-07-23 06:44:06,889013232370827264,3,right
chosun,'물난리 외유' 도의원들 수해복구 참여했지만…'레밍' 김학철은 안보여 https://t.co/0muVgxoXpV https://t.co/hchZRSkvKv,0,2017-07-23 05:37:07,888996374200565761,5,right
chosun,"文대통령, 장관에 현역의원 5명 발탁…17부처 중 16개 부처 마무리 https://t.co/dOpqsCfMOO https://t.co/YVTwtCqTip",1,2017-07-23 02:26:47,888948476985262080,4,right
chosun,상계동의 상전벽해…아파트촌 탈바꿈 '시동' https://t.co/KAwwCYtBJN https://t.co/3oMtFlpVUV,1,2017-07-23 00:58:13,888926188663484416,0,right
chosun,"‘결국 마이너행’ 황재균, 향후 거취 어떻게 되나 https://t.co/I4OAGkdbYH https://t.co/0Ddpx6toJw",0,2017-07-22 23:08:36,888898601065119744,1,right
chosun,"'유명 아이돌 성폭행 신고'… 경찰 ""강제성 증거 못 찾아"" https://t.co/9EdNAqt2kC https://t.co/2KZXo62gn5",2,2017-07-22 22:02:06,888881868208185344,0,right
chosun,"'국민은 설치류' 막말논란 김학철 의원 귀국 ""국민 여러분께 상처 사죄…외유관광 매도는 매우 서운"" https://t.co/d564LrO5wI https://t.co/LOL75xGBwh",2,2017-07-22 12:38:08,888739938581102593,5,right
chosun,"""탈북 일가족 5명, 북한 압송 중 음독자살"" https://t.co/wOAb2XOtKn https://t.co/GhciQ9cN6Y",9,2017-07-22 09:28:06,888692115873476608,35,right
chosun,"중복 맞아 700인분 삼계탕 끊이던 식당 조리원 13명, '가스중독' 증상에 병원 후송 https://t.co/97jCwT9C3q https://t.co/3q8MiNKMlc",5,2017-07-22 08:54:08,888683570474008576,48,right
chosun,"정족수 충분하다더니…""표결해달라"" 한국당에 SOS친 민주당 https://t.co/ohraCqie4Y https://t.co/zgBc2l81u4",5,2017-07-22 07:49:05,888667199660933121,24,right
chosun,"낮엔 의대교수, 밤엔 마약 파티광…미 USC 전 의대학장, '이중생활'로 해임돼 https://t.co/483jOj4zEx https://t.co/cCZDqa9wYl",0,2017-07-22 06:41:09,888650102570598400,1,right
chosun,자유한국당 집단 퇴장에도 본회의장 지키고 '찬성'표 던진 장제원·김현아 의원 https://t.co/rDUjGpixV3 https://t.co/SHNwRa9Mbb,18,2017-07-22 05:35:10,888633499145584644,32,right
chosun,[속보] 추경안 표결 직전 한국당 퇴장해 정족수 4명 부족 … 처리 지연 https://t.co/KCaUX4Hu6k https://t.co/c9vfpUSq2E,2,2017-07-22 02:23:10,888585178276220928,0,right
chosun,미 백악관 새 대변인에 새라 샌더스 부대변인 승진 발탁 https://t.co/WSiUaIRFbI https://t.co/ydh9XA4qrY,1,2017-07-22 00:54:06,888562766260314113,3,right
chosun,"여야, 11조300억원 규모 추경안 오전 본회의서 처리…공무원 증원 4500명→2575명 https://t.co/bdOwn7mZsX https://t.co/OW4RXm4OqX",2,2017-07-21 22:40:09,888529054621511681,2,right
chosun,"[사설] 선심, 낭비, 헛돈 줄인 뒤 국민에게 세금 더 내라고 하라 https://t.co/j1CeuFCaFf https://t.co/czEzSUBycH",5,2017-07-21 21:07:11,888505659066429440,16,right
chosun,비행기 탈때마다 마음 조이는 '아주 뚱뚱한 사람'의 심정을 알아? https://t.co/OuVntqnSqU https://t.co/kVIcMizv4o,0,2017-07-21 11:59:09,888367744172793856,0,right
chosun,남양주~춘천 제2경춘국도 뚫린다…2025년 완공 목표 https://t.co/feO4fdB6sA https://t.co/E9veIpqyQb,0,2017-07-21 09:27:05,888329473870790656,0,right
chosun,영국여왕 팔 부축하면 결례? 곤욕치른 캐나다 총독 https://t.co/CYw8ZBLswv https://t.co/XOPC8qEQHl,2,2017-07-21 08:18:39,888312252708737027,0,right
chosun,"새벽에 여자 혼자 사는 집 초인종 누르는 '여장 남자'의 정체는…경찰, 소셜미디어글 진위 확인 나서 https://t.co/fqC0B5K3jI https://t.co/J5yHRuIjkV",1,2017-07-21 07:45:36,888303936230236161,4,right
chosun,"하태경 ""아무 때나 '美찬양' 보수는 청산해야 할 낡은 보수…맹목적 친미 극복할 때"" https://t.co/T661PmETLD https://t.co/NflaWmX8Im",7,2017-07-21 06:38:12,888286970882830336,6,right
chosun,'문재인 지지자'들이 추미애를 '우쭈쭈'하는 이유는 https://t.co/1eyAwdtphO https://t.co/n4EEmLPeM0,4,2017-07-21 05:31:09,888270100775686144,6,right
chosun,"'100억 수임료' 부장판사 출신 최유정 변호사, 항소심서도 징역 6년…法 ""전관예우 불식 위해 엄중 처벌 불가피"" https://t.co/pAj67wIdKj https://t.co/JYTXPwaRbS",5,2017-07-21 02:19:11,888221787460206593,11,right
chosun,"홍준표 ""연말에는 과거 지지층 회복될 것"" https://t.co/weH9AbmkOi https://t.co/dlMrHV5jEg",2,2017-07-21 00:51:09,888199636476768256,4,right
dongamedia,"휴가 중 회의 참석한 靑 수석들, “당장 나가라” 동료들 타박에… https://t.co/PVsBNt1vC8",1,2017-07-27 10:31:37,890520041292152832,8,right
dongamedia,‘석방’ 조윤선 “오해 풀려 재판부에 감사…위증죄는 항소” https://t.co/bZu84b4tuO,1,2017-07-27 08:52:06,890494994833735680,6,right
dongamedia,"이혜훈 “옛 전남도청 복원, 광주·전남 뜻 따르겠다” 무릎꿇고 약속 https://t.co/PXfyPlgMon",1,2017-07-27 07:13:33,890470194878889984,12,right
dongamedia,文대통령 “청와대가 중대 재난·재해의 컨트롤타워” https://t.co/zG3CHVWBiH,1,2017-07-27 06:06:08,890453228227252225,5,right
dongamedia,"[7년 뒤 당신이 탈 자동차는?]
이번에 구입하는 신차가 마지막 엔진 자동차이고 다음 교체 주기가 되는 7년 뒤에는 80%가 자율주행 전기차를 선택할 것으로 예상합니다.… https://t.co/IIbOiNQtXH",0,2017-07-27 05:43:31,890447538704101380,1,right
dongamedia,"국민의당, 대표-최고위원 분리 선출 확정…최고위원회 7人 구성 https://t.co/FybjoOXbWH",0,2017-07-27 04:26:04,890428047945457664,5,right
dongamedia,문재인 정부 첫 서울고검장에 조은석…검찰고위간부 인사 단행 https://t.co/t4apaBxT7F,0,2017-07-27 02:47:08,890403150988853248,6,right
dongamedia,"서울 잠수교 남단에 백사장 조성 ‘도심 해변’ 만든다…28~31일 교통 통제
#잠수교바캉스 https://t.co/seNuZvxEff",0,2017-07-27 01:44:52,890387480725278720,7,right
dongamedia,靑 의무실장에 황일웅 前 의무사령관 임명…DJ·盧정부 이어 세 번째 https://t.co/i3UT0N3l7j,0,2017-07-27 01:39:07,890386031081435136,0,right
dongamedia,30초로 보는 2017년 7월 27일자 동아일보 https://t.co/sdWHEZSWym,0,2017-07-27 01:14:41,890379883414601728,0,right
dongamedia,‘블랙리스트 7인방’ 오늘 1심 선고…김기춘·조윤선 운명은? https://t.co/UZLeJpq4CE,0,2017-07-27 01:06:04,890377715936763904,0,right
dongamedia,"이 신발은 뭘로 만들었을까요?
https://t.co/3BQVDfcwCb https://t.co/uVSRrBLfcy",0,2017-07-27 00:48:34,890373311128940544,2,right
dongamedia,"[백 투 더 동아/7월 27일]1985년 초고층 63빌딩 개관
https://t.co/IIfeE8nN9N https://t.co/bM2s0FMlgZ",0,2017-07-27 00:35:56,890370133230723073,2,right
dongamedia,한국 여당 의원들 부끄럽게 만든 매케인의 책임의식 https://t.co/Y0ORNS7WPe,1,2017-07-26 23:27:46,890352979643170816,13,right
dongamedia,[단독] “4대강 문제없다”던 결과 뒤집힐 가능성 https://t.co/NRj6BZm6Fm,1,2017-07-26 19:04:07,890286627897040896,12,right
dongamedia,외교부 “네덜란드서 20대 한국남성 숨진 채 발견” https://t.co/oMrPvw1Yb6,0,2017-07-26 10:25:06,890156015282298880,24,right
dongamedia,"文대통령, 특허청장 성윤모·해양경찰청장 박경민 등 차관급 인선 단행 https://t.co/CjKL7X3QSe",0,2017-07-26 08:13:57,890123006265229312,9,right
dongamedia,"‘부모가 모르는 아이’가 탄생하는 이유
https://t.co/4V1GVKR4fP",1,2017-07-26 07:01:49,890104855666335744,1,right
dongamedia,"비오는 날 치킨 주문 미안해 음료수 건넸더니…가슴 ‘절절’ 답장이
https://t.co/7rx0uMEHSZ https://t.co/ib4tcUsQBH",106,2017-07-26 06:57:35,890103789633622016,169,right
dongamedia,"‘가습기 살균제’ 신현우 항소심 감형, 징역 6년…존 리 무죄 https://t.co/VNrQG3uNHY",1,2017-07-26 06:03:38,890090213141348354,4,right
dongamedia,"원전 제로화 정책, ‘제2의 영월댐’ 될지 또 다른 경부고속철도 될지 https://t.co/oxv02tJT5K",0,2017-07-26 04:22:07,890064663483789312,5,right
dongamedia,"민주당, 추경 본회의 불참 26명 ‘서면경고’ https://t.co/HLfqX5b4qq",1,2017-07-26 02:44:04,890039988934529024,10,right
dongamedia,"일본은 이민을 받아들이지 않는 나라? 
2012년 시작한 ‘고도인재포인트제’는 학력 경력 연봉 등으로 일정 점수 이상이면 영주권 신청 자격을 준다.1년 만에 영주권을 신청할 수 있는 ‘패스트 트랙’도 생겼다.
https://t.co/ygNJEZGkD1",2,2017-07-26 02:18:46,890033622316490752,4,right
dongamedia,30초 만에 보는 2017년 7월 26일자 동아일보 https://t.co/6jwLI5vdrs,0,2017-07-26 02:08:57,890031152823549952,1,right
dongamedia,"기상청 구할 '예벤저스'로 불려
https://t.co/dhD9gutqvY",0,2017-07-26 01:09:19,890016145050181632,3,right
dongamedia,"[청계천 옆 사진관]폭염에 직접 아쿠아리움으로 ‘풍덩’
https://t.co/5avEAvZbZo https://t.co/Cvzq33VUOj",0,2017-07-26 01:04:34,890014949992349697,1,right
dongamedia,"한국당, 朴정부때 野반발에도 올려놓은 담뱃값 ‘셀프 인하’ 추진 논란 https://t.co/0tnphhWHoP",1,2017-07-26 01:04:10,890014850012729345,0,right
dongamedia,"“생수병에 락스가?” 모텔 투숙객, 냉장고 속 액체 마시고 병원 이송 https://t.co/RpWaYR1JPS",0,2017-07-26 00:31:07,890006534469541888,1,right
dongamedia,美국방부 “北 내년에는 美본토까지 ICBM 발사할 수 있다” https://t.co/qF6Pac2pRg,1,2017-07-25 23:24:09,889989678316703745,6,right
dongamedia,“애 본 사람 있어?” 그날 이웃 엄마들 카톡방에선… https://t.co/ysQZid9DPA,0,2017-07-25 19:00:05,889923224972271616,8,right
dongamedia,“광주는 폭동에 찌든 도시가 아니었다” 미국 선교사의 5·18기록 https://t.co/xRlWI4kWmh,1,2017-07-25 10:21:05,889792613733224450,21,right
dongamedia,文대통령 “검·경 수사권 조정 필요…제3 논의기구 구성” https://t.co/1PvOVk8WzB,0,2017-07-25 08:11:09,889759913982828544,9,right
dongamedia,"[큐레이션]우유마시고 속이 불편하다면, ‘3원칙’ 지켜보세요
https://t.co/LqrSTDPWqQ https://t.co/md97IAzQ2d",1,2017-07-25 08:04:12,889758165247475712,0,right
dongamedia,"손혜원·송영길, 위안부 피해자 할머니 빈소서 ‘엄지 척’ 기념촬영 논란 https://t.co/AwIb8wD3Ki",3,2017-07-25 07:04:39,889743181851512832,20,right
dongamedia,"박근혜 재판 선고 생중계 가능…대법원, 규칙 개정 https://t.co/qe5BjTUfpR",4,2017-07-25 05:59:05,889726681123926016,7,right
dongamedia,김동연 “내년 예산도 확장 편성해 3%대 성장 지속” https://t.co/gB2Ioa09Xs,0,2017-07-25 04:18:38,889701399830740992,8,right
dongamedia,"검찰, 국민의당 제보조작 부실검증 이용주 의원 내일 소환 https://t.co/3JZnAvhLdT",0,2017-07-25 02:41:07,889676861764022274,10,right
dongamedia,"그 덥던 작년 여름보다 더 찌네
https://t.co/iG5hBYwWDh https://t.co/GrLWDqZRHf",0,2017-07-25 02:37:32,889675960018100224,0,right
dongamedia,7월25일자 동아일보 브리핑 https://t.co/d4XAvIRjZv,1,2017-07-25 02:11:14,889669339531558912,0,right
dongamedia,"아이들에게 언제쯤 스마트폰을 사줘야 할까… 스티브 잡스는?
https://t.co/zz46jH06Fm",1,2017-07-25 01:10:00,889653931542032386,1,right
dongamedia,"美 “北, 금주 미사일 시험발사할 듯…평북 구성에 발사장비 도착” https://t.co/O48UyfAtZT",3,2017-07-25 01:02:06,889651940824633344,3,right
dongamedia,"우리 정부의 대화 제의에 묵묵부답인 북한이 최근 현대아산의 방북 신청에는 “답을 주겠다”는 반응을 보인 것으로 확인됐다. 
https://t.co/GahqcfVR8g",0,2017-07-25 00:45:19,889647720129937408,4,right
dongamedia,"[백 투 더 동아/7월 25일] 세계 첫 ‘시험관 아기’가 태어났다
종교계의 반발이 만만치 않았다. 가톨릭 등 종교계에서는 “인간은 정상적인 자연 질서에 의해, 신의 뜻에 따라 태어나야 한다”고 주장했다.… https://t.co/14JlbDGu7L",0,2017-07-25 00:41:39,889646795659325441,2,right
dongamedia,"美 국방부 “중 전투기, 공해 상공서 미 정찰기에 초근접해 비행방해” https://t.co/XMyGJzZRz7",0,2017-07-25 00:28:33,889643499603337216,2,right
dongamedia,‘회생절차 신청’ 망고식스 강훈 대표 자택서 숨진 채 발견 https://t.co/3LtV7w2nwX,0,2017-07-24 23:21:08,889626533182287873,3,right
dongamedia,美서도 안팔리는 미국車… 트럼프의 보호무역 약발 먹힐까 https://t.co/7bLyW1vcPM,0,2017-07-24 18:57:05,889560084233179136,5,right
dongamedia,"文대통령 “평창, 국정농단 치유올림픽…국민 위안 계기 되기를” https://t.co/2jZBXr3x86",0,2017-07-24 09:45:47,889421342985945088,15,right
dongamedia,[속보] 신고리 공론화委 공식 출범…위원장 김지형 https://t.co/afFwwFyiAP,0,2017-07-24 07:01:33,889380013753090048,10,right
dongamedia,"이혜훈 “文대통령, 증세 논의 前, ‘두 가지 잘못’ 사과해야” https://t.co/VEHxwMdDgn",0,2017-07-24 06:28:09,889371605331136513,4,right
dongamedia,"세상에서 가장 비싼, 48조짜리 핵항모의 위용
https://t.co/8k0LDKbKSj https://t.co/2TJPkxNpwn",1,2017-07-24 06:01:41,889364944990347264,0,right
dongamedia,홍준표 “정치는 잔인”…이재명 “잔인한 건 홍준표” https://t.co/OmK5cf2E73,2,2017-07-24 05:56:04,889363534345158656,6,right
dongamedia,"김정숙 여사 청주 청석골 떠난 뒤에도…미담 만발
https://t.co/7CrK6xcjMx https://t.co/dMuynqKwZT",0,2017-07-24 05:13:42,889352869954019330,3,right
dongamedia,‘술집 여사장 독차지 하고 싶어’…시비 걸고 폭행한 50대 구속 https://t.co/csbYUewcCo,0,2017-07-24 04:17:08,889338634108674048,8,right
dongamedia,최저임금 인상되니…호황 속 가려졌던 편의점의 민낯 https://t.co/WopuWPZAMV,0,2017-07-24 02:38:05,889313709905985537,8,right
dongamedia,"문 대통령의 기업인 초청 간담회에 대기업이 아닌 오뚜기가 속해 화제입니다. 
저출산을 타개하려면 다자녀 위주 장려책을 무자녀 위주로 바꾸고 첫째부터 파격지원을 해야 한다는 ‘탈출 인구절벽’ 시리즈도 만나보시… https://t.co/0Tv0Pm7lNB",2,2017-07-24 01:47:22,889300947062505472,1,right
dongamedia,"[백 투 더 동아/7월 24일]‘황제’ 타이거 우즈, ‘종이 호랑이’로 전락
https://t.co/B1xoESuUhP https://t.co/1ioIpqHE3U",0,2017-07-24 00:58:12,889288573479821313,3,right
dongamedia,文대통령 지지도 2주 연속 떨어져 72.4%…하락폭 가장 큰 지역은? https://t.co/DjkPCQxC6A,1,2017-07-24 00:58:08,889288553947172866,0,right
dongamedia,“자신이 또래보다 비활동적이라 믿는 사람이 빨리 죽는다” https://t.co/udi7ibYgtP,1,2017-07-24 00:25:07,889280247006244864,5,right
dongamedia,"김인경, LPGA 마라톤 클래식 우승…4라운드서 ‘버디 8개’ https://t.co/PmDsCstCMV",0,2017-07-23 23:18:44,889263541366263809,5,right
dongamedia,[단독]‘원전 11기 폐쇄’ 로드맵…속도 내는 이유는? https://t.co/IPyha0LbRc,1,2017-07-23 18:52:06,889196442128072704,13,right
dongamedia,"오뚜기, ‘대통령-재벌총수 회동’에 포함된 이유는… https://t.co/tn4xY1KFVs",2,2017-07-23 09:44:07,889058534704402432,20,right
dongamedia,"美 국가정보국장 “김정은, 매우 특이하지만 미친 건 아니다” https://t.co/xfNQtIBSmQ",2,2017-07-23 06:59:07,889017011467993088,10,right
dongamedia,"“日 정유사들, 한국을 배워라”…지난 20년간 무슨 일이? https://t.co/Rsmup1JnKU",0,2017-07-23 04:46:05,888983534395727872,2,right
dongamedia,北매체 “ICBM은 사거리 6400㎞ 이상 탄도로켓” 소개 https://t.co/w4YWokszUQ,0,2017-07-23 04:13:05,888975230055571456,1,right
dongamedia,"北, 27일까지 회담 제안 응할까…‘도발 자제’ 여부도 주목 https://t.co/fJTeRvVGe8",0,2017-07-23 03:40:04,888966918446530560,1,right
dongamedia,"文대통령, 노동부장관에 김영주 의원…조대엽 낙마 11일만 https://t.co/b08hpxmYmB",1,2017-07-23 02:02:02,888942249597296640,3,right
dongamedia,찬반양론 팽팽한데…‘탈원전’ 반대론에 대답 못 하는 文정부 https://t.co/DGh2htIdoa,4,2017-07-23 00:22:04,888917092572909568,14,right
dongamedia,사람들이 가장 많이 찾은 우리나라 관광지 ‘톱 10’ 어디? https://t.co/tlRVxddK6h,0,2017-07-22 23:50:03,888909034551508992,1,right
dongamedia,‘40일 감금 악몽’ 탈출해 경찰 찾았더니…부실대응 논란 https://t.co/nweggzi0rP,3,2017-07-22 23:17:04,888900731687772160,2,right
dongamedia,‘추경 표결 불참’ 민주당 27명 누구인가…바른정당 與의원 명단 공개 https://t.co/gkb1MDQ9oL,3,2017-07-22 13:22:01,888750985308282880,27,right
dongamedia,"美 롤링스톤, ‘꼭 알아야 할 10명의 아티스트’에 선정된 韓가수 https://t.co/WW3o7qlm4C",0,2017-07-22 09:41:08,888695395966107648,10,right
dongamedia,자유한국당 집단퇴장에도 본회의장 자리 지킨 장제원·김현아 의원 https://t.co/etPmL7mcx5,4,2017-07-22 06:57:08,888654124828336128,15,right
dongamedia,"與, 결국 한국당 손빌려 처리…첫 추경, 우여곡절 끝 45일만에 통과 https://t.co/IcGBH5iIAw",4,2017-07-22 03:40:07,888604543411408896,23,right
dongamedia,추경안 표결직전 한국당 집단 퇴장…정족수 부족으로 투표 지연 https://t.co/YSIT43rVJw,0,2017-07-22 02:35:07,888588186028433411,5,right
dongamedia,文정부 첫 추경처리 위한 본회의 개의…정부 제출 45일만 https://t.co/koHiStCoWg,1,2017-07-22 01:29:06,888571570905468928,4,right
dongamedia,"11조333억원 규모 추경안, 국회 예결위 통과 https://t.co/Sv1v0rCSyU",2,2017-07-22 00:56:06,888563269073489920,4,right
dongamedia,"대만 세관, 70대 한국여성 소지 9300만원 상당 엔화 몰수 https://t.co/lPmQd6HTIW",0,2017-07-21 22:45:11,888530322693869568,6,right
dongamedia,"‘악성 뇌종양’ 매케인 “곧 돌아갈 것이다, 그러니 대기하라!” https://t.co/5DK5APryMp",0,2017-07-21 21:36:07,888512940336332800,3,right
dongamedia,"美, 북한에 대한 자국민 여행 금지 확정…‘웜비어 사망’ 여파 https://t.co/85rHNrAZH0",0,2017-07-21 18:51:04,888471406433914880,6,right
