id,year,newspaper,language,script,title,text,url
news_archive:CNTS-00098991747,1897,독립신문(서재필),Modern Korean,Hangeul,관보 십월 이십 일일 춍호 죠병셰 알외,○ 춍호 죠병셰 알외 삼 도감 물력을 다 여러 챠례 더 구획 것이 만치 아니 이 아니로 여름 쟝가 극비 고 의물이 투변 며  졀가 젼 보다 다른 가 허다 옴 은화 한 삼만원을 탁지부로 여곰 례산 외에 지츌 옴이 엇더 올지 엿더니 봉 지 에 의쥬 라 셧더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098991747
news_archive:CNTS-00098987685,1897,독립신문(서재필),Modern Korean,Hangeul,관보 일월 륙일 산능은,○ 산능은 동대문밧 쳥양리로 졍 시고,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987685
news_archive:CNTS-00093098525,1898,,English,Latin,"Mr. Y. Y. Bohus, the correspondent of the Magyar Hirlap of Budapesth","Mr. Y. Y. Bohus, the correspondent of the Magyar Hirlap of Budapesth, Hungary, was visiting the city a few days recently",https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093098525
news_archive:CNTS-00093102030,1898,,English,Latin,The Fourth of July has come and gone properly celebrated by our American townsmen,"CORRESPONDENCE.The Fourth of July has come and gone properly celebrated by our American townsmen. Out on the Bull ́s Horn Mr. and Mrs. Jones were At Home to their friends in the evening while in the afternoon in town the friends at the railroad office had some kind of a social function with their Korean employees. K have not yet learned whether it was an \""At Home,\"" a reception, a soiree, or a conversazion, but think it must have been a Fourth of July combination of the whole social business. It seems that the Korean contractors who have charge of the grading have been up to the usual heathen tricks and the men who do the work, as usual, were the fellows who were called upon to suffer. Anyway about 500 of the coolies called on Fourth of July at the railroad of free and after a short demonstration of a purely social and friendly character suggested undoubtedly by \""the day we celebrate\"" ware induced to depart to their homes. The reports that one of the railroad officials was knocked down and halt killed and that the office had been stoned and wrecked clearly emanated from the Spanish in the Phillipines or else from Reuter, as nothing of this kind occurred. At any rate to oblige the men a new survey and new measurements of the work to be done is being undertaken by the company so that no grounds for dispute will",https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093102030
news_archive:CNTS-00093100337,1898,,English,Latin,A SUGGESTION TO KOREAN STATESMEN,"A SUGGESTION TO KOREAN STATESMEN.What in most lands would be considered a blessing to commercial interests seems to be in Korea a matter of great distress. The steady advance in the price of rice is creating much lament and some suffering in the capital.We are reliably informed that this want is not felt uniformly throughout the country districts ; in fact it seems to be limited to the capital and the great mass of idle hangers on are the loudest complaintants.There are signs that Korean farmers are appreciating the boon which was brought to them by the high price of rice and are beginning to cultivate new fields. There is no reason why the agriculturists of the peninsula should not profit by a strong demand for rice throughout the commercial world nor why should they not study to make the most of such conditions as prevail to-day. The price received for their bags of rice determines their total prosperity for the year. Suppose a farmer can live on seven bags of rice a year and can raise ten. Whether rice is high or low he has all he needs and will not suffer hunger. If rice is high his three bags will bring him a fair sum. On the receipts from the surplus he must depend for the small comforts of life, which even a Korean farmer appreciates. He must have cotton goods and kerosene and medicine. The higher the price of rice the more he will get for his surplus and the more he will buy. In reality all a farmer raises over and above what he needs for private consumption and taxes is his profit. The rise or fall of the price which his surplus will bring determines his wealth.Now the Korean farmer will not horde up his extra bags of rice but he will put it into circulations as if it was so much money. Thus the merchant who sells his cotton and kerosene will find that he has larger sales and his ratio of profit is greater than the extra price which he has to pay for rice. Therefore a large price for rice means more trade and more profit to the merchant. ◈ is a benefit to both merchant and producer. It is also a benefit to the government. The increasing area under cultivation means a greater export of rice and a higher price of rice means a greater volum◈ of business. For each reason the government receives in taxes and customs, a greater revenue.Who is it then that suffers from the rise in value of rice? The wage earner, the coolies, dependents and idlers. But when the government is benefited and not harmed by the rise of price, provision should be made for the wage earner. The government should inaugurate public improvements thereby to employ the suffering classes ; build good roads into the country over which rice in outlying districts can be transported to the business centers at a minimum cost in money and in time. Also the government should make known the prices in the markets and any scarcity of rice in one part of the land should be made known in parts where rice is plenty. Such endeavors would meet with results mutually beneficial.As it is, the principal suffering seems to exist among those who have brought it upon themselves those who live on nothing or on the generosity of their friends. The real distress which we have reason to deplore exists among the coolies and for their relief the government ought to inaugurate the much needed public improvements. The crying needs of the country a=may be met if the government will only set these men to work―making roads throughout the country. It will enable the producers to carry their goods to the markets at less cost than what they pay at present ; and it wil give employment to those coolies whose only means of earning a livelihood depends upon their shovels and jiggie◈. The rise of the value of Korea ́s principal produce,―rice, is rather a blessing to the country than a calamity ; that is, if the government will only make the most of the opportunity and utilize it to the benefit of all classes",https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093100337
news_archive:CNTS-00093099344,1898,,English,Latin,NO FRENCH TROOPS IN SOKOTO,NO FRENCH TROOPS IN SOKOTO.Speaking in House of Lords Salisbury stated that Hanotaux has since informed Sir E. J. Monson positively that French force has not been Sokoto,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093099344
news_archive:CNTS-00093100345,1898,,English,Latin,Prince Bismark passed the eighty third anniversary of his birth on the 1st of April,Prince Bismark passed the eighty third anniversary of his birth on the 1st of April,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093100345
news_archive:CNTS-00093098756,1898,,English,Latin,KOREAN LAND TAX,"KOREAN LAND TAX.The main source of revenue of the Korean government is derived from the land tax. Out of a total income of $4,527,476, $2,227,158 comes from this source. The words \""land tax\"" possess a different meaning in Korea than in other lands. The government does not collect a cent of tax from house lots or timber-and pasture-lands but from rice fields and lands cultivated for grain. The former pay a much higher rate than the latter. The methods by which the rates are determined is as follows : rice lands are first classed according to their yields, for instance the best paddy fields are taxed $.06 for an area which requires one mal of seed (about a bushel), per annum, therefore a field requiring 100 mal of seed rice returns $6 per annum and a field returning $6 revenue is called one kel. There are thirteen different kels. As we said above, best rice fields pay $6 per annum for each kel. Second grade fields pay $5 per kel and so on down to $40 per kel. Such land as comes under the third class are not rice lands but for other grains and the Koreans call them \""dry fields.\"" Until three years ago the method was not definitely put into practice and there was much irregularity in levying the required sums. The former minister of finance, the late Mr. O, had a law passed requiring the rice fields in the level districts to pay $6 per annum for each kel (each kel denotes a field which requires 120 mal of seed); the next grade of land is required to pay $5 per annum. According to the survey of cultivated land, which was made some 300 years ago the following number of kels were estimated for each province : KYENGKI 79,955.24=$375,012; NORTH CHUNGCHONG, 42,913.33=$234,799.60; SOUTH CHUNGHONG, 88,560.6=527,413; NORTH CHULLA, 100,886.6=$598,582; SOUTH CHULLA, 148,108.6=$888,651.60; NORTH KYENGSANG, 119,604.4=$593,829; SOUTH KYENGSANG, 95,324.5=544,826; WHANGHAI, 87,486.8=$488,992.20; KANGWON, 20,399.8=$100,853.40; NORTH PYENGAN, 40,091.2=$104,631.81; SOUTH PYENGAN, 62,745=$187,422.20; NORTH HAMKYENG, 43,133.6=$47,266; SOUTH HAMKYENG, 56,754.8=$139,259.40; total 978,964.8 kels equalling $4,855,516.68. From this amount the department made a deduction of 100,000 kels at the average of $4 per kel for unexpected damages from whatever cause, leaving $4,455,516.68; but last year the actual receipts at the Finance Department from this source amounted to only $2,713,314, therefore they estimated this years receipt at $2,227,758.The next important revenue, besides the customs receipts, is known as house tax or family tax. The rates for each province are as follows: KYENGKI, $62,067.40: SOUTH CHUNGCHONG, $63,120: NORTH CHUNGCHONG, $41,268.60; SOUTH CHULLA, $59,435.40; NORTH CHULLA, $53,808; NORTH KYNGSANG, $86,055; SOUTH KENGSANG, $63,231; WHANGHAI, $56,574; KANGWON, $48,228.20; NORTH PYENGAN, $45,909.40; SOUTH PYENGAN, $53,914.20; NORTH HAMKYENG, $21,721.20; SOUTH HAMKYENG, $33,342; total $688,674.20. But last year the Finance Department received $225,015 from this source; so the estimate for this year is $229,558.The present system of collecting the land and house taxes is somewhat better than that of anti-bellum days, but it is by no means satisfactory. The department still goes by the rough survey which was made centuries ago so that hundreds of poor people pay taxes on land which has been washed away and many influential yangbans pay scarcely anything for the use of their rich lands. We hope the time will soon come when a thorough survey of the cultivated fields of the empire will be made, thereby adjusting the irregularities of the present system of taxation",https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093098756
news_archive:CNTS-00093101971,1898,,English,Latin,ANOTHER AMERICAN VICTORY,"ANOTHER AMERICAN VICTORY.We publish in another column a private telegram announcing the destruction of the Spanish fleet and the capture of Admiral Cerveras by Admiral Sampson. For details we must wait until the telegraph lines can be repaired or until Reuter learns the news and decides it to be of sufficient importance to send it to us. We know the result, however, and are heartily glad. With the destruction of the Cape Verde fleet, Cuba can now be invaded by the United States troops; the blockade of the whole island will no doubt be continued and with base of supplies cut off, and the enemy hemmed in and pressed on all sides by both Cuban insurgents and United States troops, it cannot be long until we hear of the surrender of Governor General Blanco. If he prefers to hold out a little longer, the news will be the capture of his forces. In either case the result will be the same.To us at this distance and with the information at hand, it seems the campaign on the Atlantic side, while not as short, sharp, and decisive as that in the Pacific, was none the less brilliant. It is true Reuter had the Spanish fleet all over creation, but we have not yet learned that either Admiral Sampson or Commodore Schley went chasing it. They stuck to Cuba and to West Indian waters. They probably knew all along the whereabouts of the Spanish fleet and when the right moment came they were ready to crush it. The American navy showed its ability to cope successfully with the choicest ships of Spain. This victory will end the war, unless there should be an unwarrantable interference on Spain ́s behalf by one or more of the Continental Powers. Cuba will be free. Peace will come to the fair island. The United States will feel the effect of the brilliant victories of her new navy. The result will be a change and enlargement of her foreign policy. She will become a world power and the world will be the better for it",https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093101971
news_archive:CNTS-00093102421,1898,,English,Latin,"Holme, Ringer ＆ Co","ADVERTISEMENTS.HONGKONG & SHANGHAI BANKING CORPORATION.PAID UP CAPITAL $10,000,000RESERVE FUND 8,000,000RESERVE LIABILITY OF PROPRIETORS 10,000,000 Head Office:?HONGKONG.Chief Manager?T. JACKSON, ESQ.Branches and Agencies:London Calcutta Foochow Batavia Lyons Singapore Bangkok Sourabaya Hamburg Saigon Hankok Penang New York Shanghai Amoy Yokohama San Francisco Manila Tientsin Rangoon Bombay Iloilo Hiogo Peking NagasakiInterest allowed on Current Accounts 2% on Daily Balance over $500.Money will be received on Fixed Deposit on terms to be ascertained on application. Credits granted on approved Securities, and every description of Banking and Exchange business transacted.Drafts granted on London and the Chief Commercial places in Europe, India, Australia, America, China, and Japan; and Circular Notes issued for the use of Travelers.Holme, Ringer & Co.Agents.Chemulpo 11th August 1897",https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093102421
news_archive:CNTS-00093103634,1898,,English,Latin,"HOLME, RINGER ＆ CO","ADVERTISEMENTS.HOLME, RINGER & CO.,Chemulpo, Korea.,Agents of RUSSIAN STEAM NAVIGATION IN THE EAST.PENINSULAR & ORIENTAL STEAM NAVIGATION COMPANY.CANADIAN PACIFIC ROYAL MAIL STEAMSHIP COMPANY.PACIFIC MAIL STEAMSHIP COMPANY, OCCIDENTAL AND ORIENTAL STEAMSHIP COMPANY. AND NORTHERN PACIFIC STEAMSHIP COMPANY.Through bills of lading and passage tickets issued to all parts of America and Europe",https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093103634
news_archive:CNTS-00093098223,1898,,English,Latin,DEPARTURES,"DEPARTURES.Jan. 3, Rainbore. H. M ́s S. Cruiser, for Magasaki. Jano, Hairtong for Kunsan, Mokpo, Cheiju",https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093098223
news_archive:CNTS-00093100221,1898,,English,Latin,SEOUL HOTEL,"SEOUL HOTEL.This Hotel situated within the Imperial Palace grounds, has spacious, commodious and well fitted bed rooms. The cuisine is of the best French style.Russian, French and Italian preserves and liquors, Champanges, assorted Rhine and Moselle wines, German beers, assorted German and Japanese mineral waters; Italian beans, Semolina almonds and Hazelnuts; condensed and unsweetened milk, assorted. Table raisins and currants per lb.Russian and Egytian Cigarettes.F. Bijno Proprietor, Telegraphic Address. Bijno-Seoul",https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093100221
news_archive:CNTS-00093099056,1898,,English,Latin,SEOUL HOTEL,"SEOUL HOTEL.This Hotel situated within the Imperial Palace grounds, has spacious, commodious and well fitted bed rooms. The cuisine is of the best French style.Just received:Swiss and Italian Cheeses, Italian wines and saurages, Table butter, Champagnes, Californian wines, Cognacs, Rums, Bitters and Milk expected daily.F. Bijno Proprietor, Telegraphic Address. Bijno-Seoul",https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093099056
news_archive:CNTS-00093099510,1898,,English,Latin,TSUJI ＆ CO,"TSUJI & CO.Chinkokai, Seoul.We have just received the following goods:?Blankets; Ladies ́ and gentlemen ́s stockings; Gentlemen ́s gloves; hats; neckties; silk handkerchiefs, over shoes and toilet articles of various kinds.We are selling the new goods at moderate prices and we guarantee their best quality. Inspection is solicited.12-16",https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093099510
news_archive:CNTS-00093102669,1898,,English,Latin,PRESS VIEWS OF BISMARCK,"PRESS VIEWS OF BISMARCK.The French Press, while recognizing the greatness of Prince Bismarck, makes an attempt to diguise the fact that France cannot forget the indignities of 1870. The British Press, on the other hand, eulogizes the Prince as the Founder of the German Empire, compares him to Napoleon, Pitt and Cromwell and admits that the coalition effected of the three nation (Austria, Germany and Italy) was beneficial to the cause of peace.?Reuter ́s despatches to Osaka Asahi",https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093102669
news_archive:CNTS-00093103804,1898,,English,Latin,F. H. MöRSEL,"NOTICE.I, the undersigned, having rolurned from my trip to Eutope, have much pleasur to inform the public in general and my patrons in particular that I have again stated my businss as Commission-Forwalding Agent and Auctioneer.F. H. MoRSEL.Chemulpom June 6th, 1898",https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093103804
news_archive:CNTS-00093102015,1898,,English,Latin,J. GAILLARD JEUNE,"J. GAILLARD JEUNE.WINE AND SPIRIT MERCHANT, GENERAL STOREKEEPER.JUST RECEIVED:?A fine assortment of Roger & Gellet ́s Perfumes, Soaps, Toilet Water, etc.FOR SALE.?2 single iron bedsteads, a dressing table, a side board. All in good condition",https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093102015
news_archive:CNTS-00093099988,1898,,English,Latin,M. Aleveque who has been residing in this city for the last few months giving,"M. Aleveque who has been residing in this city for the last few months giving French lessons to a number of foreigners and Koreans, left the city suddenly a few days ago",https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093099988
news_archive:CNTS-00093098990,1898,,English,Latin,CHINA GRATS COMPENSATION,CHINA GRATS COMPENSATION.China has agreed to give compensation for kidnapping Frenchman in Tongking,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093098990
news_archive:CNTS-00093102891,1898,,English,Latin,"At the request of Monsieur Schott, we publish the following note in French announcing the birth","At the request of Monsieur Schott, we publish the following note in French announcing the birth of his daughter:Monsieur le Redacteur.Permettez-moi de vous faire part de mon entree en Coree. C ́est le 22 Aofit a 4 heures du matin, que cette aventure m ́est arrive.Ma mere et moi, nous nous portons bien.ANTOINETTE SCHOTT",https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093102891
news_archive:CNTS-00098998188,1898,독립신문(서재필),Modern Korean,Hangeul,관보 十二월 二十三일 셔리 호위 춍관 무 민병셕,○ 셔리 호위 춍관 무 민병셕 명 함경 남도 판쇼 판 황기연 강원도 판쇼 판 죠죵필 평안 남도 판쇼 판 조민희 의원 면 겸임 함경 남도 판쇼 판 죠죵필 강원도 판쇼 판 김영쥰 평안 남도 판쇼 판 민영긔 겸임,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098998188
news_archive:CNTS-00098992666,1898,독립신문(서재필),Modern Korean,Hangeul,관보 십이월 삽십일 십이월 십팔일 대아국 명 명,○ 십이월 십팔일 대아국 명 명일에 우리 대황뎨 폐하셔 치하 신 젼보인 이 폐하의 경졀 가신을 남 짐이 써 하츅야 써 독비의 침을 펴며 아올나 폐하의 치셰 이 영원 융희 을 노광무 원년 십이월 십팔일  경운궁이라 아국 황뎨 폐하라 셧더니 대아국 대황뎨 폐하의 답 젼보 에 대한 셔울 대황뎨 폐하 짐의 깁히 샤례 과 밋 지극히 원 을 귀 폐하 펴거니와 아라샤 밋 대한 이에 친의가 갈록 더욱 돈돈히 고 엿더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098992666
news_archive:CNTS-00098996178,1898,독립신문(서재필),Modern Korean,Hangeul,률문이 분명,○ 률문이 분명) 리용익씨가 죄를 지고 도피 야 나셔지 아니 니 결셕 판 여지이라고 독립 협회에셔 고등 판쇼에 졍 엿다 쳥원셔와 고등 판쇼에셔 독립협회에 엿다 지령과 독립 협회에셔 그 지령을 보고 여러의 이 울불 야 다시 쳥원셔 기로 쟉뎡 되엿다 말은 젼호에 이왕 다 긔 엿거니와 독립 협회에셔 이 이십 삼일에 다시 고등 판쇼에 쳥원 엿다 글을  엇어 좌에 긔 노라 리용익의 건에 대 야 결셕 판을 본쇼에 쳥원 엿더니 지령에 민에 결셕 판이 잇고 형에 결셕 판이 업스며 리용익이가 도피 고 나셔지 아니 니 쟝 어느 곳을 향 야 형률을 쓰랴 아즉 리용익 잡기를 기다리라 엿온지라 가히 률문을 샹고 오니 죄를 범 고 일이 발각된 후에 도망 쟈 모든 증거가 명 거던 곳 결쳐 고 다시 대 야 뭇지 말나 엿스니 법률로 쳐판  것이 가 거 이러치 아니 고 아즉 잡기를 기다리라 엿스니 이 잡 긔한이 스로 잇 긔한 업시 아즉 기다리기 라 심은 다시 어느 를 기다리라지 아혹이 자심 야 이에 다시 앙쳥 오니 죠 오셔 샹당 법률노 써 쳐판 심을 ,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098996178
news_archive:CNTS-00098996476,1898,독립신문(서재필),Modern Korean,Hangeul,슌이 굽힌로 나무가 자라고  흔로 사이 된다,○ 슌이 굽힌로 나무가 자라고  흔로 사이 된미국,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098996476
news_archive:CNTS-00098997910,1898,독립신문(서재필),Modern Korean,Hangeul,속줄 알고 속 사은 속지 안다,○ 속줄 알고 속 사은 속지 안라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098997910
news_archive:CNTS-00098993470,1898,독립신문(서재필),Modern Korean,Hangeul,일본 샹비 함 지금 쟝기 근쳐 쳥슈 항에,○ 일본 샹비 함 지금 쟝기 근쳐 쳥슈 항에 잇셔 해샹 죠련  마다 그 근쳐 셩들을 군함들에 올나가 이 군함 구경들을 식히 매일 구경 오 사들이 여러 쳔명이라더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098993470
news_archive:CNTS-00098994358,1898,독립신문(서재필),Modern Korean,Hangeul,각 학교에셔 대운동을 양력 오월 이십일에 기로 처음에,○ 각 학교에셔 대운동을 양력 오월 이십일에 기로 처음에 쟉뎡 되엇더니 기간에 무 사고가 잇기로 일를 아즉 퇴뎡 다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994358
news_archive:CNTS-00098996210,1898,독립신문(서재필),Modern Korean,Hangeul,뎐긔 쳘로,○ 뎐긔 쳘로) 황셩 뎐긔 쳘로를 일간에 시쟉야 새문안 대궐 압헤셔 브터 동대문 밋 지 노흥터인 십일월 쵸즘 여 필역이 된다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098996210
news_archive:CNTS-00098997973,1898,독립신문(서재필),Modern Korean,Hangeul,흉계 탄로,○ 흉계 탄로) 엇던 간흉가 독립 협회에셔  모양으로 편지를 위죠 야 그졋긔 우표 붓쳐 각국 공관에 보거 각국 공들이 그 편지가 어느 간흉들의 가긔 이기방으로 반간질인줄을 짐쟉 고 치지 도외 엿다 독립 협회에셔 그 쇼문을 듯고 크게 놀나워셔 춍 위원을 각국 공관에 파송 야 말 기를 독립 협회에셔 당쵸에 외국 공관에 편지  일도 업거니와 셜령 편지 일이 잇슬진 광명 졍대히 춍 위원을 보여 면대 야 편지를 더 겟지 지쳑지디에 엇지 구히 우표를 붓쳐 젼편으로 편지를 보엿스리요 젼후로 이런 폐단이 업지 아니 즉 이 모도 엇던 간흉의 반간질이니 일졀 쥰신지 말나고  각국 공관에셔도  그런줄노 이왕 브터 짐쟉 엿노라고 대답들 엿다더라 이 다음에 엇던 간셰들이 혹  위죠 편지를 드러셔 독립 협회 춍 위원이노라고 가칭 고 어느 공관에 가거드면 그 공관에셔  그 춍 위원이 참 독립 협회에셔 보낸 사인지 진위를 알슈 업슨즉 그 편지 가지고 간 쇼위 춍 위원이라 사들을 붓잡아 두고 독립 협회 회즁으로 질문 야 대면  거드면 이러 폐단은 연히 업셔지리라고들 다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098997973
news_archive:CNTS-00098996287,1898,독립신문(서재필),Modern Korean,Hangeul,관보 호외 팔월 이십 칠일 학부 대신 죠병호 샤직쇼 비지 에 결단코 이치 아니,○ 학부 대신 죠병호 샤직쇼 비지 에 결단코 이치 아니 일노 부랑을 보여 션유 라 시고,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098996287
news_archive:CNTS-00098995843,1898,독립신문(서재필),Modern Korean,Hangeul,관보 팔월 구일 판결 션고셔,○ 한셩부 북셔 창의문  롱샹쇼거 슌검 피고 한츈식 연 삼십 한셩부 북셔 동 십교 거 슌검 피고 리인식 연 이십팔 우 피고 한츈식과 리인식에  안건을 검 공쇼에 유 야 챠를 심리 니 피고등이 다 슌검으로 본년 삼월 이십일에 경무 김풍의 명을 승 야 어고 물건을 도젹 야  국성 군을 잡을 로 회극문 밧게셔 졍탐 다가 범의 입궐 것을 보고 잡기에 젼심 야 막엄을 불고 고 회극문 안에 쳔단히 들어간 실은 피고등 진공 복에 중 야 명 바 피고 한츈식과 피고 리인식을 대명률 궁위편 궁뎐문 쳔입됴 쳔입 궁뎐문 률에 빗쵸여 각  륙십 증역 일년에 쳐 노라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098995843
news_archive:CNTS-00098996701,1898,독립신문(서재필),Modern Korean,Hangeul,셔반아 강화,○ 셔반아 강화) 론돈 구월 십오일 발 셔반아 의회에셔 그 졍부와 쟝관들과 수군 졔독 셜비라씨를 무한 욕 후에 미국과 강화  약됴를 밧기로 결뎡 엿다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098996701
news_archive:CNTS-00098993080,1898,독립신문(서재필),Modern Korean,Hangeul,새로 내 신문이라 그리스도 신문은 농 업,○ 새로 내 신문이라 그리스도 신문은 농 업과 외방 통신과 외국 통신과 관보와 잡보와 각부 통신과 사의게 유익 것을 다 이 신문에 올닐 터이니 사다 보기를 라노라 이 신문국은 대 졍동 미국 목 원도우 집이요,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098993080
news_archive:CNTS-00098996187,1898,독립신문(서재필),Modern Korean,"Hanja, Old Hangeul",셰계 렬로 리수,○ 셰계 렬로 리수) 지금 텬하 각국 렬로 리수를 보면 구라파에 도합 十一万五千二百八十四영리요(영리가 대한 삼리라) 아셰아에 二万六十八百九十영리요 아비리가에 八万二百六十九영리요 아메리가에 二十九万九千七百二十二영리요 오리아에 一万三千八百八十九영리라더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098996187
news_archive:CNTS-00098994341,1898,독립신문(서재필),Modern Korean,Hangeul,관보 오월 십륙일 ○ 죵묘  시에,○ 죵묘  시에 쟉문 불심 대쟝 김은은 특히 분간 고 즁쟝 리셕훈은  방숑 하라고 비지가 나리셧더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994341
news_archive:CNTS-00098997639,1898,독립신문(서재필),Modern Korean,Hangeul,작인 란보,○ 작인 란보) 젼 공쥬 디방 대쟝이 홍쥬군 금졍역 뎐답 름을 디 김원죠로 식혓 션도젼을 얏다 칭 고 디방 훈령을 하다가 붓치기를 무론 아모 작인 고 샹답 두락에 열식 즁답 두락 여식 하답 두락에 일곱식 밧고 결젼은 각 작인들이 물고 무론 샹즁하 답 고 두락에 베 식은 름을 주라 엿스니 젼후에 그런 변이 업고  어려온 작인들이 도죠답인 고로 몬져 베여 풋베로 먹고 베갑 작뎡이 되면 젼으로 낼터인 름 김원죠의 쥬인 되 집에셔 말 기를 에셔 다 샹관이 되니 불일 로 밧치라 니 모든 작인이 견슈 업고 두락에 턱 업시 베 식 름을 주라 니 엇지 민원이 업다 리요 올 봄에 공쥬 디방에셔 이 역토 작인 뎡 러온 파원이 두락에 엽젼 셔돈식 름 요비로 밧아 가고  가을에 베 식 름의게 앗기니  역토 졔 작인은 살슈 업다고들 다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098997639
news_archive:CNTS-00098992910,1898,독립신문(서재필),Modern Korean,Hangeul,이 십일일 북셔 슌검 리광진 김원규가 슌 다가,○ 이 십일일 북셔 슌검 리광진 김원규가 슌 다가 죵졍부 뒤 골목에 당도 즉 병뎡 명이 엇더 사 네명과 셔로 언훨 기에 그 연유를 무른즉 군부 졍위 사과 군부 쥬 셰 사이 화동 쟝국밥 집에 쟝국밥을 먹으러 가다가 그 병뎡의게 그 졍위가 마져셔 의관 렬파 되엿시니 그 병뎡을 군부로 잡아 보 나 거 그 슌검이 그 병뎡 림츈명을 그 졍위와 안동 야 군부로 잡아 갓다니 병뎡의게 고 의관 렬파 당  위관도 혹 잇다 지 참 이샹 일이라더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098992910
news_archive:CNTS-00098995809,1898,독립신문(서재필),Modern Korean,Hangeul,발은 말을 문밧게 츠면 아쳠이 방에 들어 온다,○ 발은 말을 문밧게 츠면 아쳠이 방에 들어 온영국,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098995809
news_archive:CNTS-00093081139,1898,매일신문,Modern Korean,Hangeul,학부대신 됴병호 직소,○학부대신 됴병호 직소비지에 경의 양이 그 지리고 번거치 안이 냐 이 간극 즈음에 옹용히 편안려  일을 경의 단단 츙셩으로 엇지 아 리오 병은 가을을 당여 맛당히 복샹 것이니 쇽히 측지를 밧아 학부 무를 보라 시고,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093081139
news_archive:CNTS-00093082618,1898,매일신문,Modern Korean,Hangeul,황셩신문은 국에 처음으로 국 한문을 셧거내 신문인,◉ 황셩신문은 국에 처음으로 국 한문을 셧거내 신문인 학문샹과 명샹에 우 유익고 인민 도  대단이 기 신문이오니 만이들 사셔 보시오,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093082618
news_archive:CNTS-00093079801,1898,매일신문,Modern Korean,Hangeul,평안 북도 관찰부 공립 쇼학교 교원 리한응은,○평안 북도 관찰부 공립 쇼학교 교원 리한응은 쳥원 야 갈니고 비셔원랑 한상학은 시강원 시독관을 임고 남장희와 리죠영으로 비셔원 랑을 임고 죠긔텰노 봉상샤 쥬를 임고 죠익 으로 뎐션샤 쥬를 임고 김한셥은 장릉 참봉을 임고 오현쥰은 슉릉 참봉을 임고 김경준은 의릉 참봉을 임고 김긔즁은 의령원 참봉을 임고 숑규진과 리응죵과 리긍의로 셩균관 박를 임고 졍식은 평안 북도 관찰부 공립 쇼학교 교원을 임고 황도 관찰부 쥬 김셜은 원이 외부텹보 상에 착오이 잇기로 본관을 면고 젼랴 남도 관찰부 쥬 (미완),https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093079801
news_archive:CNTS-00093079215,1898,매일신문,Modern Korean,Hangeul,경셩에 쥬찰 아라샤 공 스야씨가 임을 갈니고,○ 경셩에 쥬찰 아라샤 공 스야씨가 임을 갈니고 로 임 공 겸 춍령관 마츄늰씨가 월 팔일 오 네졈종반에폐현고 국셔를 봉졍이라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00093079215
