doc_id,source_file,newspaper,newspaper_ko,year,summit_episode,headline,standfirst,text,n_sentences,n_chars
iks_doc_2000_hankyoreh_001,Hankyoreh 2000 annotated text file unicode.txt,Hankyoreh,한겨레,2000,2000_june_summit,,,"중 '회담 최대 수혜자' 희색 남북통일되면 미국 대신 동북아 주도권 남북 정상회담을 바라보는 한반도 주변 강대국 가운데 중국의 표정이 가장 밝다.
중국은 한반도에 평화가 정착되면 동북아 지역에서 미국의 영향력이 줄어 들어 자신이 가장 큰 이익을 얻을 것으로 생각한다.
우선 중국은 미국이 주한 미군을 유지할 근거를 잃게 될 것으로 판단한다.
중국 사회과학원 아시아태평양연구소 푸젠이 박사는 13일 (인민일보)의 남북정상회담 관련 토론회에 나와”한반도가 통일된다면 미국이 계속 한반도에 머무를 이유가 없다”고 단언했다.
미국의 전략 문제 연구손 스트랫포도 한반도가 통일되거나 평화가 정착될 경우 중국은 주한 미군의 완전 철수 또는 동북아 지역 주둔 미군의 절반 수준으로의 감축을 요구할 것으로 내다봤다.
이렇게 되면 자연스럽게 동북아 지역에서 미국의 영향력은 줄어 들고, 미국이 남긴 공백의 일부분을 중국이 메우면서 영향력이 커진다.
북한 위협론이 현실성을 잃으면 미국이 추진하고 있는 국가 미사일 방어(NMD) 계획도 타당성이 줄어 들ㄴ다.
이 계획이 북한.이라크 등이 아니라 중국과 러시아를 겨냥하고 있다고 믿는 중국으로서는 커다랗ㄴ 군사적 위협을 덜게 되는 셈이다.
현재 270 만 명의 병력을 유지하며 해마다 공식적으로 126 억 달러의 군사비를 사용하고 있는 중국은 이 부담도 줄일 수 있다.
또 남한이 북한을 경제적으로 지원하면 중국이 지고 있던 대북한 경제 원조의 부담을 한국에 떠넘길 수 있는 것도 이점이다.
중국은 또 남북 정상회담이 대만에 대한 통일 압력으로도 작용할 것으로 기대한다.
스트랫포에 따르면”이번 정상회담의 최대 수혜자는 중국”이다.
톱뉴스 또 간다.시시각각 타전/프레스 센터.외신 이모저모 페이스북으로 공유 트위터로 공유 카카오스토리로 공유 <>.13일 순안공항에서 정상 간의 뜨겁ㄴ 만남으로 '충격'에 휩싸였던 1 천여 명의 서울 프레스 센터 출입 내외신 기자들은 14일 밤 늦게 합의 사항에 서명하자 '또 다시 톱뉴스를 갈아야 한다'며 쏜살같은 움직임을 보였다.
외신 기자들은 프레스룸 정면에 설치된 대형 멀티 큐브를 보며 정상회담 개최와 합의서 서명 소식을 황급히 보고하는 한편 국정홍보처에서 내 주는 자료와 브리핑을 토대로 급박한 상황을 타전하기에 바빴다.워싱턴 특파원으로 소속사 취재진을 지휘하고 있는 일본 (NHK방송)의 모치주키는”정규 뉴스는 물론이고 서울과 도쿄를 오가며 진행되는 특집 뉴스를 만드느라 바쁘다”며”하루 17 시간씩 강행군하고 있다”고 말했다.
미국 (뉴스데이)의 가간 기자는 “김정일 국방위원장은 서방 세계에 테러리스트로만 알려져 있었다”며 “그러나 순간 순간 예상을 뛰어넘는 놀랍ㄴ 장면들이 연출돼 이를 따라잡기 바쁘다”고 말했다.
<>.15일 새벽까지 롯데호텔 2층 서울 프레스 센터에 모여 있던 내외신 기자들은 박준영 청와대 대변인의 남북정상회담 합의문 발표가 시작되자 일제히 박수를 치며 환호했다.
특히 내외신 기자실에 설치된 대형 멀티 큐브 2대의 화면을 통해 남북 정상 간의 합의문 서명 뒤 이를 축하하는 자리에서 김정일 국방위원장이 축배의 잔을 단숨에 '원샷'으로 비우자 '와'하는 탄성과 함께 폭소가 터져 나 왔다.
잇어 김대중 대통령이 여러 차례에 걸쳐 잔에 남은 술을 끝까지 비우자 박장대소하는 모습이 연출됐다.
<>.한국 경제 위기와 관련해 '한국의 위기'이라는 책을 내기도 한 (인터내셔널 해럴드 트리뷴)의 도널드 커크 서울 특파원은 “지난 72년 남북공동성명, 91년 남북기본합의서가 유명무실화되는 것을 직접 취재했던 나로서는 이번 정상회담의 결과에 지나치게 큰 기대를 걸ㄹ 수가 없었다”고 정상회담에 인색한 점수를 주면서도, “합의대로 정말 김정일 위원장이 서울을 답방한다면 남북 관계는 분명히 달라지는 것”이라고 말했다.
<>.일본 (NHK)는 이날 밤 늦게까지 기다리다 서명 장면을 서울로부터 받아 내보내면서 “정상들이 직접 서명한 것은 이번 합의가 예전의 합의들과는 다른 차원의 것”이라고 평했다.
아시아경제연구소 고마키 데루오 지역 연구 제1 부 연구 주간은 남북 정상들의 4개 항 합의에 대해 “애초 큰 기대를 걸ㄹ 상황이 아녔던 점을 생각하면 큰 성공”이라고 평가했다.
이날 밤 (NHK)에 출연한 그는 일단 이번 합의로 큰 틀은 짜였고 구체적인 내용은 앞으로 채워 가야 할 것이라고 말했다.
이날 일본 언론 및 전문가들은 특히 김 총비서의 모습과 그의 육성 생중계에 관심을 집중하면서 큰 의미를 부여했다.
이들은 이번 회담과 방송 중계가 김 총비서 및 북한에 대한 기존 이미지를 바꾸는 데 중요한 전환 점이 될 것으로 전망했다.
고마키 연구 주간은 김 총비서는 이번 회담을 통해 과거로부터의 탈피를 선언한 셈이라면서 “김 총비서가 이미지 체인지(바꾸기)에 대성공을 거뒀다”고 말했다.
고마키 주간은 또 이번 정상회담과 관련해 “북한이 한국의 지원을 노린 것이라는 시각은 잘못된 것”이라고 말한다.
그는 북한이 지난해 5년 만에 국가 예산을 발표하고 올 들어 공세적인 외교를 펼치고 있으며 김 총비서도 경제 부문 시찰 횟수를 늘리면서 경제 재건을 진두 지휘하는 등 변화의 물결을 타고 있는 사실에 주목했다.
따라서 그는 북한이 이번 정상회담을 수용한 것은 북한 경제가 바닥에서 벗어나 회복 조짐을 보이고 있는 등의 변화를 바탕에 깔고 있다고 지적하면서 좀 더 적극적인 의미 부여를 했다.
남북정상회담 6.14 합의/관광객이 전하는 북 주민 반응 '통일 할아버지 북 아이들에 인기 대단 / 우리 민족 힘 합치면 세계 최고 국가' / 북 관리원/남 안내원 통일 커플 `밀애설'”우리 민족이 서로 힘을 합치면 세계 최고의 국가를 건설할 수 있을 것입니다.”
공동 취재단의 취재 제한으로 장막에 가려져 있던 남북 정상회담에 대한 북한 주민들의 반응이 14일 동해항으로 돌아온 금강산 관광객들을 통해 조금씩 드러나고 있다.
특히 현대 직원들과 관광객들은 북한 동포들이 정상 간의 첫 만남 뒤 한껏 동포애와 친근함를 드러냈으며, 부강한 통일 국가에 대한 기대감을 나타내는 등 예전과는 크게 다른 모습을 보였다고 전했다.
이날 오전 7시 동해항에 도착한 현대 금강호 직원들과 관광객들은 “장전항이나 온정리 등의 겉 모습은 비교적 차분했지만, 북한 관리원들은 정상회담에 큰 관심과 기대를 보였다”고 전했다.
현대 직원들은 “남북한 사람들이 금강산 관광이 시작된 이래 그 어느 때보다 서로 화기애애했다”고 말했다.
지난 13일 오전 일찍 산에 오른 관광객들은 정상 간의 만남을 지켜 보지 못하았지만, 오후 들어 현대 직원과 금강호 사이의 무전 연락을 통해 김정일 위원장의 공항 영접 등의 소식이 전해졌다.
잇어 “평양의 소식은 곧 산에 퍼졌으며, 이후 정상회담을 주제로 관광객 등 남한 사람들과 북한의 관리원 사이에 얘기꽃을 피웠다”고 관광객들은 전했다.
이재용(37.인천 서구 심곡동)씨는 “한 환경 관리원에게 김대중 대통령의 평양 도착을 알려 주자 '대대적으로 환영할 것이라는 얘기는 들었다'며 '이번에 두 분이 무슨 얘기를 한 것 같은가.
이산가족과 경제 협력 문제가 나오겠느냐'라고 되물어 한동안 얘기를 나눴다”고 전했다.
홍성표(47.대전시 대덕구 오정동)씨는 “점심 전 만물상쯤에 도착했을 때 20대 초반의 북한 남자 환경 관리원이 '김 대통령이 잘 도착했다'고 알려 줬다”며 “관리원은 다시 '보증 보험이 뭐 하는 데냐'라고 묻는 등 남한 사회의 직업이나 결혼관에 관심을 보여 허물없이 말을 주고 받았다”고 설명했다.
홍씨는 “헤어질 때 팩 소주 하나를 선물로 주자 환경 관리원은 '성의를 외면하지 못하겠다'며 받은 뒤 '자주 놀러오시고 통일이 되면 부인의 음식 솜씨 좀 보고 싶다'고 말했다”고 말했다.
백명숙(48.여.서울 관악구 신림동)씨는 “산에서 만난 북한 관리원이 '조선 아이들에게 김 대통령의 인기가 상당한데, 아이들이 김 대통령을 '통일 할아버지'라고 부르기도 한다'며 '세계적으로 우수한 우리 민족이 서로 힘을 합치면 세계 최고의 국가를 건설할 수 있다'고 말했다”고 전했다.
김양숙(42.여.서울 서초구 방배동)씨는 “관리원들이 관광객들의 사진을 찍어 주고 약수도 먼저 떠 줬다”며 “그들이 '최근 환경 관리원과 남쪽의 안내원 사이에 통일되면 꼭 결혼하자는 쌍이 생겼다'는 말도 귀띔해 줬다”고 말했다.
경제 부처.재계 반응 / '상생의 경제 협력 가속도 붙는다' 14일 남북 정상이 합의서에 서명하자 경제 부처와 경제 단체, 기업들은 예상 밖의 빠른 진전에 놀라움을 표시하면서 남북 경협에 가속도가 붙으리라는 기대감을 나타냈다.
재계에서는 이와 함께 투자 보장 협정 등 법적.제도적 장치의 마련이 시급하며 북한 쪽에 일방적인 도움을 주기보다는 남북 간에 서로 도움이 되는 방향의 경협이 이루어져야 한다는 의견이 많았다.산업 자원부 관계자는 “장시간 정상회담 끝에 합의서까지 나온, 생각보다 빠른 진척에 김정일 국방위원장이 공항에 영접 나온 것 이상으로 놀랬으며 이번 정상회담이 남북 간에 실질적인 협력의 계기가 될 수 있을 것 같다”며 “산자부 차원에서는 식량과 함께 남북 간에 우선 협력할 수 있는 분야로 거론되는 에너지 부문에서 기여할 수 있기를 바란다”고 말했다.
건설 교통부 관계자도 “예상보다 진척 속도가 빠른 것 같다”고 평가하고 “남북한 경제 협력의 핵심 문젠 사회 간접 자본(SOC) 협력에 대해서는 이미 만반의 준비가 돼 있다”며 실무 협상에 대해서도 강한 자신감을 나타냈다.
전경련 관계자는 “남북 경제 발전에 큰 도움이 될 것으로 생각하며 경제 부문에서 더욱 활발한 남북 교류가 시작되기를 기대한다”며 “남북한 정부는 투자 보장 협정 등 법적.제도적 부분도 잘 정비해 남북 기업들이 활발한 교류 협력을 가질 수 있는 장을 계속 만들어 주기를 바란다”고 말했다.
염동철 무역협회 무역 지원 실장은 “이번 합의서를 계기로 전반적인 화해 분위기 속에서 위탁 가공 등 여러 분야에서 남북 경협이 엄청나게 활발히 진행될 것으로 예상된다”며 “후속 협상을 통해 투자 보장 협정 등이 빨리 이루어져야 할 것”이라고 주문했다.
그동안 사실상 대북 사업을 주도해 온 현대그룹 관계자는 “그동안 현대의 대북 사업이 계획보다 더디게 진행되는 부분도 있었는데 이번 정상회담을 계기로 대북 사업이 가속화되기를 기대한다”며 “이번 합의서를 계기로 금강산 개발과 서해안 공단 입지 선정 등 현안 문제가 하루빨리 해결되고 남과 북에 모두 이익이 되는 경협이 이루어지기를 기대한다”고 말했다.
전자 복합 단지 건설을 희망하고 있는 삼성 그룹 관계자는 “첫 번째 만남에서 합의서까지 나왔으니 남북 경협의 속도도 빨라지고 협력 분야도 확대될 것으로 보인다”며 “삼성이 추진하고 있는 전자, 의류 임가공, 소프트웨어 개발 등 분야에서 예상 외로 빨리 좋은 결과가 나올 수도 있을 것 같다”고 기대감을 나타냈다.
에스케이그룹 관계자는 “남북 경협도 일방적 투자가 아니라, 예를 들어 남한은 북한의 수출을 도와주고 한국 기업도 득이 되는, 서로 도움이 되는 쪽으로 이루어져야 한다”고 주문했다.
정상NNG회담뒤 불확실장 / 길목 지킬까, 정면 승부할까 남북 정상회담 이후 전개될 불확실한 장세에 대응하기 위해 어떤 투자 전략을 구사해야 할 것인가?동원경제연구소는 14일 투자 전략 보고서에서 정상회담 이후 주식 시장은 정치적 현안보다 경제 논리에 좌우될 것으로 분석하고 이에 따른 주도 주를 찾아내는 방법을 중심으로 네 가지 형태의 전략을 정리해 제시했다.
<> 추격 매수 이미 확인된 주도 주나 테마 주들을 추격 매수하는 전략이다.
이는 현재 추세가 대세 상승은 아니라 하더라도 최소한 하락 추세를 탈피하고 있다는 사실에 근거한다.
최근 시장의 흐름이 주도 주를 분명히 만들어 내며 결집력 높은 장세를 보여 주고 있다는 점에서 설득력을 가진다.
<> 길목 지키기 주도 주로 떠오를 가능성이 높은 후보들을 예상하고 이들을 미리 매수하는 전략이다.
이 방법을 구사할 경우는 철저하게 저가주나 장기 소외 주에 관심을 둬야 한다.
지난달 급락세를 보였던 주식 시장이 반전하게 된 계기는 무엇보다도 저가 메리트였고, 이후 테마의 흐름도 장기 소외 주 중심으로 형성됐기 때문이다.
테마의 흐름이 저주가 수익률(PER), 청산 가치 미달 주를 중심으로 간헐적으로 나타나고 있는 상황이므로 이런 관점에서 저가 주에 주목해야 한다.
<> 성장.가치 주 동시 추구 앞으로 주도 주를 예상하는 과정에서 성장 주와 가치 주를 동시에 추구하는 전략이다.
앞으로 장세 흐름이 가치 주와 성장 주 어느 쪽으로 펼쳐질지 확신하지 못하는 사람은 이런 전략을 가져가는 것이 좋다.
시장의 테마 흐름이 변화무쌍한 만큼 무리한 수익률을 추구하지 않는 것이 바람직하다는 판단에 근거하고 있다.
<> 성장.가치 주 중 선택 성장 주와 가치 주 가운데 하나를 선택해 승부를 거는 방법이다.
정보 통신 주의 기관 편입 비중이 높기 때문에 이들의 하반기 상승률이 높지 않을 것이라고 판단이 선다면 가치 주에 승부를 걸어야 한다.
반대로 첨단 주들이 주로 하반기에 강세를 보여 왔고, IMT/2000 사업이 추진되고 있다는 점에서는 성장 주를 선택하는 것이 바람직하다.
동원경제연구소는 전통 산업 주를 선택해 길목을 지키는 두 번째와 네 번째 전략을 병행할 것을 추천했다.
정상회담 이후 경제 현안이 다시 금융권 2차 구조 조정과 공기업 민영화, 재벌 지배 구조 개선 등에 맞춰질 것이며, 이와 관련된 구경제권의 가치 주들이 테마를 형성할 가능성이 높다는 판단이다.
김 위원장,TV 통해 세계 읽나 남쪽 사정에 비교적 밝아 / CNN 등 10여 개 채널 설치 김정일 국방위원장은 14일 오후 3시 백화원 영빈관에서 열린 2차 정상회담에서 “13일 남쪽 테레비를 오래도록 봤다”고 밝혀, 김 위원장이 외국 텔레비전을 어느 정도 시청하는지가 관심을 끌고 있다.
김 위원장은 정상회담 서두에 남쪽 텔레비전을 보니 “남쪽 인민들도 다 환영하고 특히 실향민, 탈북자들은 눈물을 흘리더라”고 말했다.
김 위원장은 13일 영빈관에서 열린 1차 정상회담 때도 “오늘 아침 (순안) 비행장에 나가기 전 텔레비전을 봤습니다.
공항을 떠나시는 것을 보고 비행장으로 나갔습니다”고 말했다.
그는 또 박지원 문화 관광부 장관과 박재규 통일부 장관에게 “텔레비전에서 많이 봐서 잘 알고 있다”고 말하며 자연스럽ㄴ 분위기를 연출하기도 했다.
이에 따라 김 위원장이 남쪽 위성 텔레비전 등을 보며 남쪽 사정을 파악하고 있는 것으로 짐작된다.
상당 수의 북한 전문가들은 김 위원장이 남한뿐 아니라 세계의 유력 텔레비전과 신문 등을 탐독하고 있으며, 이를 통해 남한 사회에 대해 정확하게 인식하고 있다고 분석하고 있다.
자신의 집에 24시간 뉴스 전문 케이블 채널인 미국의 (CNN)은 물론이고 남한의 (한국방송공사) (문화방송) 등 10여 개의 채널을 설치해 놓고 있다는 것이다.
일부 전문가들은 김 위원장의 이런 외국 방송 시청이 그가 국제 감각과 실용성을 갖추는 데 도움을 줄 것으로 파악하고 있다.
일설에는 김 위원장이 김일성 주석 사망 직훈 94년 8월 (CNN)이 평양 현지 방송을 통해 김 주석 사후 북한의 분위기를 세계에 타전하도록 결정했다는 이야기도 전해 온다.
보수 논객들 시각 남과 북의 정상이 뜨겁게 두 손을 맞잡았다.
한반도를 지배했던 두꺼운 냉전의 얼음장에도 금이 가는 소리가 난다.기대를 넘어선 북한 쪽의 파격적인 영접과 그에 따라 남한 시민 사회에 밀려들ㄴ 통일의 기대와 감격의 물결은 일단 반공.우익 인사들조차 비켜 가지 않고 흔들어 놓은 듯하다.
남북의 역사적 만남을 여전한 의혹의 눈초리로 노려보면서도 민족 화합의 분위기에 당황해하는 모습도 엿보인다.
하지만 여전히 “궁지에 몰린 북한이 마지못해 펼친 거대한 한 편의 '쇼'에 놀아나는 꼴”이라는 첨언을 잊지 않는 이들도 있다.
지난 김영삼 정권 때 북한의 핵 문제와 관련해 '김영삼 정권은 북한과 전쟁을 각오할 수 있느냐'는 질문을 제기했던 조갑제(55) (월간조선) 편집장은 “13일 하루 만남만으로는 판단하기 어렵지만, 상식적으로 보면 모양이 좋았다”고 긍정 평가했다.
그는 김정일 위원장이 직접 공항으로 영접을 나온 파격에 대해 “애초 우려를 불식시키는 데 도움이 됐다”고 말했다.
해방 공간의 대표적인 '반공 검사' 출신 오제도(83) 변호사는 “김정일 국방위원장이 김대중 대통령을 맞고 60만 평양 동포가 환영하는 장면을 보고 나도 감개무량했다”고 말했다.
그러나 일부 보수 인사들은 여전히 남북 정상회담에 대한 불쾌감과 함께 북한에 대한 극도의 적대감을 드러냈다.
자유민주민족회의 이철승(78) 대표는 “이번 남북 정상회담은 남쪽에 반공 체제를 무너뜨리는 결과를 낳게 될 것”이라며 “요 며칠 우리 방송은 평양방송인지 남한 방송인지 분간이 안 간다”고 불만을 털어놓았다.
보수 우익 월간진 (한국논단) 이도형(67) 발행인은 아예 “남북 정상회담이라는 말을 쓰기조차 불쾌하다”고 말했다.
그는 '55년 만의 두 체제 정상의 만남'이라는 의미 부여에 대해서도 “55년이 아니라 100년, 200년이 지나도 상관없다”며 단호히 부정했다.
프레스 센터 연이은 박수 세례 남북 정상회담을 취재하는 서울 프레스 센터에는 14일 오후 들어 성격이 다른 박수 소리가 터져 나 와 눈길을 끌었다.첫 박수는 오후 1시께 터졌다.
미국 프로야구 엘에이 다저스 소속 박찬호(27) 선수가 애리조나 다이아몬드백스와의 경기에서 올 시즌 첫 완투승을 거두는 장면이 방영되자 내외신 기자들이 박수를 친 것이다.
두 번째 박수는 오후 3시를 넘기면서 터져 나 왔다.
김정일 위원장이 “김 대통령이 오셔서 내가 은둔 생활에서 해방됐다더라”는 말을 하자 프레스 센터 기자들이 일제히 박수와 함께 폭소를 터뜨린 것이다.
남북정상회담 6.14 합의/이산가족 # 이산가족 /비전향 장기수 송환 길 터어 남북 정상들이 14일 단독 정상회담에서 이산가족 고향 방문단 교환과 비전향 장기수 송환에 합의함로써 이산가족 문제 해결의 새롭ㄴ 돌파구가 마련됐다.
두 정상은 일차적으로 8월 15일 무렵 이산가족의 시범적 고향 방문에 합의했다.
이에 따라 85년 남북 50명씩의 이산가족이 고향을 방문한 이래 수차례 좌절됐던 이산가족 고향 상호 방문이 가능하게 됐다.
또 이인모씨의 송환 이래 북쪽이 끊임없이 요구해 온 비전향 장기수들의 송환도 실현되게 됐다.
북쪽은 최근 8월 15일 이전까지 비전향 장기수의 무조건적 송환을 주장해 왔다.
비전향 장기수 송환 추진위가 집계한 통계에 따르면 현재 남쪽에는 88명의 비전향 장기수가 생존해 있으며, 이 가운데 55명이 북한으로의 송환을 희망하고 있다.
두 정상은 또 추가적인 인도적인 문제를 조속히 풀어 나가기로 합의함로써 이산가족 문제를 논의하기 위한 적십자 회담이 조만간 재개될 전망이다.
적십자 회담에서는 고향 방문단의 규모와 시기 등을 논의하고 이산가족 문제의 정례적인 틀을 짜게 될 것으로 보인다.
이에 따라 85년 12월 서울에서 개최된 10차 적십자 본회담 이래 중단됐던 적십자 회담이 부활되고 이러한 기본 틀을 합의했던 남북기본합의서와 교류 협력에 관한 부속 합의서의 이산가족 조항이 되살려질 계기가 마련됐다는 평가를 받을 만하다.
김정일 국방위원장은 이날 정상회담에 앞선 환담에서 국내 언론의 이산가족 문제 보도를 언급하면서 이들의 염원에 대한 이해를 표시해 이산가족 문제에 진전을 예고했었다.
그러나 합의 결과에서 보여지듯 이산가족 문제는 소망스럽지만 부담스럽ㄴ 의제였던 것임에는 분명하다.
정부는 이산가족 문제 해결을 위해 문제 해결의 첫 단곈 생사 확인의 틀만이라도 마련되기를 희망했지만 후속 회담에서 이 문제를 계속 논의해야 하는 부담을 안게 됐다.
정상회담에 임하면서 정부는 지난해 베이징 차관급 회담 당시 제안에서 크게 벗어나지 않는다.
구체적으로는 월 100명씩 이산가족 상봉 월 1회 쌍방 300명씩 생사 및 주소 확인을 위한 명단 교환 월 2회 우편물 교환 판문점 상봉 면회소 설치 쌍방 100명씩 고령 이산가족의 서울.평양 방문단 순차 교환 등이다.
앞으로 정부는 소규모의 고향 방문단이더라도 이를 정례화함로써 반 세기 묵은 이산가족들의 비원을 해결할 수 있도록 해야 한다.
또 남과 북은 추가적인 적십자 회담을 통해 서로 만족할 만한 '폭넓고 통 큰' 해결책을 모색해야 할 것이다.
# 이산가족 현황/2.3 세대 포함 남쪽만 760 만 명 이산가족들은 지금 시간과 '전쟁'을 벌이고 있다.",107,9930
